task,n,idf_exponent,dim,normalize,position_weight,denominator,eval_sec,map,ndcg@10,ndcg@5,mrr,hit@1,hit@10,recall@10,p@10,rprec
typo_brutal,"(1, 2)",2.0,2.0,True,1.0,geo,13.94,0.12001,0.13315,0.12681,0.12001,0.072,0.196,0.196,0.0196,0.072
typo_brutal,"(1, 2)",3.0,1.0,False,0.0,dice,13.54,0.03839,0.04298,0.03651,0.03839,0.02,0.076,0.076,0.0076,0.02
typo_brutal,"(1, 2)",3.0,1.0,False,0.5,dice,13.56,0.03965,0.04575,0.03559,0.03965,0.02,0.084,0.084,0.0084,0.02
typo_brutal,"(1, 2)",3.0,1.0,False,1.0,dice,13.52,0.04297,0.04881,0.03734,0.04297,0.024,0.088,0.088,0.0088,0.024
typo_brutal,"(1, 2)",3.0,1.0,True,0.0,dice,14.22,0.04317,0.05037,0.04183,0.04317,0.02,0.092,0.092,0.0092,0.02
typo_brutal,"(1, 2)",3.0,1.0,True,0.5,dice,14.05,0.05318,0.06589,0.05058,0.05318,0.028,0.124,0.124,0.0124,0.028
typo_brutal,"(1, 2)",3.0,1.0,True,1.0,dice,14.08,0.05699,0.06912,0.05478,0.05699,0.024,0.128,0.128,0.0128,0.024
typo_brutal,"(1, 2)",3.0,1.0,True,0.0,geo,13.82,0.04573,0.053,0.04425,0.04573,0.02,0.096,0.096,0.0096,0.02
typo_brutal,"(1, 2)",3.0,1.0,True,0.5,geo,13.9,0.05341,0.06721,0.04768,0.05341,0.028,0.132,0.132,0.0132,0.028
typo_brutal,"(1, 2)",3.0,1.0,True,1.0,geo,13.88,0.05674,0.07228,0.05709,0.05674,0.024,0.144,0.144,0.0144,0.024
typo_brutal,"(1, 2)",3.0,2.0,False,0.0,dice,14.01,0.03792,0.04172,0.03641,0.03792,0.02,0.072,0.072,0.0072,0.02
typo_brutal,"(1, 2)",3.0,2.0,False,0.5,dice,14.09,0.03944,0.04371,0.03714,0.03944,0.02,0.076,0.076,0.0076,0.02
typo_brutal,"(1, 2)",3.0,2.0,False,1.0,dice,14.06,0.041,0.04538,0.03741,0.041,0.02,0.08,0.08,0.008,0.02
typo_brutal,"(1, 2)",3.0,2.0,True,0.0,dice,14.38,0.04271,0.04879,0.03891,0.04271,0.024,0.084,0.084,0.0084,0.024
typo_brutal,"(1, 2)",3.0,2.0,True,0.5,dice,20.65,0.06122,0.07215,0.06198,0.06122,0.036,0.12,0.12,0.012,0.036
typo_brutal,"(1, 2)",3.0,2.0,True,1.0,dice,14.54,0.06036,0.07408,0.06765,0.06036,0.024,0.128,0.128,0.0128,0.024
typo_brutal,"(1, 2)",3.0,2.0,True,0.0,geo,14.57,0.04432,0.04976,0.04194,0.04432,0.024,0.084,0.084,0.0084,0.024
typo_brutal,"(1, 2)",3.0,2.0,True,0.5,geo,14.66,0.06784,0.08016,0.06706,0.06784,0.04,0.132,0.132,0.0132,0.04
typo_brutal,"(1, 2)",3.0,2.0,True,1.0,geo,13.97,0.06763,0.07875,0.07082,0.06763,0.028,0.128,0.128,0.0128,0.028
typo_brutal,"(1, 2)",4.0,1.0,False,0.0,dice,14.2,0.03397,0.03796,0.03141,0.03397,0.02,0.064,0.064,0.0064,0.02
typo_brutal,"(1, 2)",4.0,1.0,False,0.5,dice,13.93,0.03202,0.0365,0.03134,0.03202,0.016,0.064,0.064,0.0064,0.016
typo_brutal,"(1, 2)",4.0,1.0,False,1.0,dice,12.71,0.0296,0.03226,0.02941,0.0296,0.012,0.056,0.056,0.0056,0.012
typo_brutal,"(1, 2)",4.0,1.0,True,0.0,dice,14.02,0.02518,0.03017,0.02361,0.02518,0.004,0.06,0.06,0.006,0.004
typo_brutal,"(1, 2)",4.0,1.0,True,0.5,dice,14.86,0.03006,0.04195,0.02783,0.03006,0.008,0.092,0.092,0.0092,0.008
typo_brutal,"(1, 2)",4.0,1.0,True,1.0,dice,13.81,0.03283,0.04191,0.03393,0.03283,0.004,0.084,0.084,0.0084,0.004
typo_brutal,"(1, 2)",4.0,1.0,True,0.0,geo,14.68,0.02562,0.03182,0.02544,0.02562,0.004,0.064,0.064,0.0064,0.004
typo_brutal,"(1, 2)",4.0,1.0,True,0.5,geo,14.14,0.03587,0.04419,0.03368,0.03587,0.012,0.084,0.084,0.0084,0.012
typo_brutal,"(1, 2)",4.0,1.0,True,1.0,geo,14.12,0.03576,0.04306,0.03253,0.03576,0.012,0.084,0.084,0.0084,0.012
typo_brutal,"(1, 2)",4.0,2.0,False,0.0,dice,17.08,0.03204,0.03428,0.02889,0.03204,0.02,0.056,0.056,0.0056,0.02
typo_brutal,"(1, 2)",4.0,2.0,False,0.5,dice,16.51,0.03069,0.03538,0.02889,0.03069,0.016,0.064,0.064,0.0064,0.016
typo_brutal,"(1, 2)",4.0,2.0,False,1.0,dice,17.33,0.02829,0.03227,0.02826,0.02829,0.012,0.06,0.06,0.006,0.012
typo_brutal,"(1, 2)",4.0,2.0,True,0.0,dice,17.44,0.02782,0.03343,0.02696,0.02782,0.012,0.064,0.064,0.0064,0.012
typo_brutal,"(1, 2)",4.0,2.0,True,0.5,dice,14.01,0.03706,0.04862,0.03684,0.03706,0.012,0.096,0.096,0.0096,0.012
typo_brutal,"(1, 2)",4.0,2.0,True,1.0,dice,15.77,0.03166,0.03864,0.03066,0.03166,0.004,0.076,0.076,0.0076,0.004
typo_brutal,"(1, 2)",4.0,2.0,True,0.0,geo,19.05,0.02513,0.02952,0.02014,0.02513,0.008,0.06,0.06,0.006,0.008
typo_brutal,"(1, 2)",4.0,2.0,True,0.5,geo,14.22,0.03441,0.04694,0.03401,0.03441,0.008,0.1,0.1,0.01,0.008
typo_brutal,"(1, 2)",4.0,2.0,True,1.0,geo,14.76,0.0329,0.04373,0.03488,0.0329,0.004,0.092,0.092,0.0092,0.004
typo_brutal,"(2, 3)",0.0,1.0,False,0.0,dice,0.36,0.12956,0.14671,0.13115,0.12956,0.08,0.224,0.224,0.0224,0.08
typo_brutal,"(2, 3)",0.0,1.0,False,0.5,dice,0.38,0.14697,0.16656,0.1549,0.14697,0.092,0.252,0.252,0.0252,0.092
typo_brutal,"(2, 3)",0.0,1.0,False,1.0,dice,0.39,0.14988,0.16976,0.1569,0.14988,0.096,0.256,0.256,0.0256,0.096
typo_brutal,"(2, 3)",0.0,1.0,True,0.0,dice,0.59,0.13425,0.15319,0.13767,0.13425,0.084,0.24,0.24,0.024,0.084
typo_brutal,"(2, 3)",0.0,1.0,True,0.5,dice,0.67,0.14295,0.16272,0.14599,0.14295,0.092,0.252,0.252,0.0252,0.092
typo_brutal,"(2, 3)",0.0,1.0,True,1.0,dice,0.69,0.14759,0.17271,0.15159,0.14759,0.092,0.276,0.276,0.0276,0.092
typo_brutal,"(2, 3)",0.0,1.0,True,0.0,geo,1.11,0.12879,0.14712,0.13132,0.12879,0.08,0.232,0.232,0.0232,0.08
typo_brutal,"(2, 3)",0.0,1.0,True,0.5,geo,1.06,0.13491,0.15344,0.13626,0.13491,0.084,0.24,0.24,0.024,0.084
typo_brutal,"(2, 3)",0.0,1.0,True,1.0,geo,0.84,0.13754,0.16064,0.14188,0.13754,0.084,0.26,0.26,0.026,0.084
typo_brutal,"(2, 3)",0.0,2.0,False,0.0,dice,0.51,0.13786,0.15795,0.14249,0.13786,0.084,0.244,0.244,0.0244,0.084
typo_brutal,"(2, 3)",0.0,2.0,False,0.5,dice,0.55,0.1486,0.17228,0.15929,0.1486,0.084,0.272,0.272,0.0272,0.084
typo_brutal,"(2, 3)",0.0,2.0,False,1.0,dice,0.5,0.16031,0.18499,0.16972,0.16031,0.1,0.288,0.288,0.0288,0.1
typo_brutal,"(2, 3)",0.0,2.0,True,0.0,dice,0.75,0.15572,0.174,0.15707,0.15572,0.104,0.264,0.264,0.0264,0.104
typo_brutal,"(2, 3)",0.0,2.0,True,0.5,dice,0.6,0.16087,0.18071,0.16356,0.16087,0.104,0.276,0.276,0.0276,0.104
typo_brutal,"(2, 3)",0.0,2.0,True,1.0,dice,0.57,0.16813,0.19028,0.17173,0.16813,0.104,0.292,0.292,0.0292,0.104
typo_brutal,"(2, 3)",0.0,2.0,True,0.0,geo,0.85,0.14249,0.16325,0.14356,0.14249,0.088,0.26,0.26,0.026,0.088
typo_brutal,"(2, 3)",0.0,2.0,True,0.5,geo,1.04,0.14709,0.1671,0.15091,0.14709,0.088,0.264,0.264,0.0264,0.088
typo_brutal,"(2, 3)",0.0,2.0,True,1.0,geo,1.25,0.15546,0.17977,0.1603,0.15546,0.092,0.288,0.288,0.0288,0.092
typo_brutal,"(2, 3)",0.5,1.0,False,0.0,dice,0.56,0.12655,0.14757,0.12757,0.12655,0.076,0.236,0.236,0.0236,0.076
typo_brutal,"(2, 3)",0.5,1.0,False,0.5,dice,0.66,0.13551,0.15627,0.14071,0.13551,0.08,0.244,0.244,0.0244,0.08
typo_brutal,"(2, 3)",0.5,1.0,False,1.0,dice,0.64,0.14542,0.16462,0.15158,0.14542,0.088,0.248,0.248,0.0248,0.088
typo_brutal,"(2, 3)",0.5,1.0,True,0.0,dice,0.76,0.12368,0.14842,0.12277,0.12368,0.068,0.252,0.252,0.0252,0.068
typo_brutal,"(2, 3)",0.5,1.0,True,0.5,dice,0.56,0.13982,0.1627,0.14352,0.13982,0.084,0.26,0.26,0.026,0.084
typo_brutal,"(2, 3)",0.5,1.0,True,1.0,dice,0.54,0.14667,0.16967,0.15014,0.14667,0.088,0.268,0.268,0.0268,0.088
typo_brutal,"(2, 3)",0.5,1.0,True,0.0,geo,0.57,0.11701,0.13667,0.11607,0.11701,0.064,0.228,0.228,0.0228,0.064
typo_brutal,"(2, 3)",0.5,1.0,True,0.5,geo,0.62,0.12789,0.14878,0.1263,0.12789,0.076,0.244,0.244,0.0244,0.076
typo_brutal,"(2, 3)",0.5,1.0,True,1.0,geo,0.68,0.14251,0.16505,0.14212,0.14251,0.092,0.264,0.264,0.0264,0.092
typo_brutal,"(2, 3)",0.5,2.0,False,0.0,dice,0.52,0.1338,0.15199,0.13811,0.1338,0.08,0.236,0.236,0.0236,0.08
typo_brutal,"(2, 3)",0.5,2.0,False,0.5,dice,0.5,0.1456,0.16552,0.14998,0.1456,0.088,0.256,0.256,0.0256,0.088
typo_brutal,"(2, 3)",0.5,2.0,False,1.0,dice,0.58,0.1528,0.17287,0.15708,0.1528,0.088,0.264,0.264,0.0264,0.088
typo_brutal,"(2, 3)",0.5,2.0,True,0.0,dice,0.65,0.14358,0.17039,0.14222,0.14358,0.084,0.284,0.284,0.0284,0.084
typo_brutal,"(2, 3)",0.5,2.0,True,0.5,dice,0.67,0.1575,0.18053,0.16081,0.1575,0.092,0.284,0.284,0.0284,0.092
typo_brutal,"(2, 3)",0.5,2.0,True,1.0,dice,0.82,0.17155,0.19152,0.17444,0.17155,0.112,0.288,0.288,0.0288,0.112
typo_brutal,"(2, 3)",0.5,2.0,True,0.0,geo,1.14,0.13062,0.1574,0.12924,0.13062,0.072,0.272,0.272,0.0272,0.072
typo_brutal,"(2, 3)",0.5,2.0,True,0.5,geo,1.14,0.14397,0.16808,0.14282,0.14397,0.084,0.276,0.276,0.0276,0.084
typo_brutal,"(2, 3)",0.5,2.0,True,1.0,geo,1.2,0.16051,0.18237,0.15994,0.16051,0.1,0.284,0.284,0.0284,0.1
typo_brutal,"(2, 3)",1.0,1.0,False,0.0,dice,0.44,0.10902,0.12156,0.11025,0.10902,0.064,0.188,0.188,0.0188,0.064
typo_brutal,"(2, 3)",1.0,1.0,False,0.5,dice,0.42,0.12008,0.13649,0.12227,0.12008,0.068,0.212,0.212,0.0212,0.068
typo_brutal,"(2, 3)",1.0,1.0,False,1.0,dice,0.36,0.12971,0.14663,0.13094,0.12971,0.08,0.224,0.224,0.0224,0.08
typo_brutal,"(2, 3)",1.0,1.0,True,0.0,dice,0.5,0.11994,0.13469,0.12074,0.11994,0.072,0.212,0.212,0.0212,0.072
typo_brutal,"(2, 3)",1.0,1.0,True,0.5,dice,0.49,0.12602,0.14637,0.12209,0.12602,0.072,0.24,0.24,0.024,0.072
typo_brutal,"(2, 3)",1.0,1.0,True,1.0,dice,0.57,0.13536,0.15665,0.13079,0.13536,0.08,0.252,0.252,0.0252,0.08
typo_brutal,"(2, 3)",1.0,1.0,True,0.0,geo,0.63,0.1048,0.11811,0.10202,0.1048,0.052,0.192,0.192,0.0192,0.052
typo_brutal,"(2, 3)",1.0,1.0,True,0.5,geo,0.65,0.11346,0.13048,0.11115,0.11346,0.06,0.216,0.216,0.0216,0.06
typo_brutal,"(2, 3)",1.0,1.0,True,1.0,geo,0.83,0.12407,0.14326,0.11905,0.12407,0.072,0.236,0.236,0.0236,0.072
typo_brutal,"(2, 3)",1.0,2.0,False,0.0,dice,0.77,0.11463,0.12981,0.11997,0.11463,0.064,0.204,0.204,0.0204,0.064
typo_brutal,"(2, 3)",1.0,2.0,False,0.5,dice,0.63,0.12539,0.14322,0.12799,0.12539,0.072,0.224,0.224,0.0224,0.072
typo_brutal,"(2, 3)",1.0,2.0,False,1.0,dice,0.65,0.13521,0.15345,0.13512,0.13521,0.084,0.236,0.236,0.0236,0.084
typo_brutal,"(2, 3)",1.0,2.0,True,0.0,dice,0.68,0.12651,0.1404,0.12594,0.12651,0.064,0.22,0.22,0.022,0.064
typo_brutal,"(2, 3)",1.0,2.0,True,0.5,dice,0.68,0.14324,0.15988,0.14221,0.14324,0.088,0.248,0.248,0.0248,0.088
typo_brutal,"(2, 3)",1.0,2.0,True,1.0,dice,0.65,0.15395,0.17068,0.15006,0.15395,0.096,0.26,0.26,0.026,0.096
typo_brutal,"(2, 3)",1.0,2.0,True,0.0,geo,0.75,0.11267,0.12859,0.11481,0.11267,0.052,0.216,0.216,0.0216,0.052
typo_brutal,"(2, 3)",1.0,2.0,True,0.5,geo,0.79,0.12872,0.14353,0.12814,0.12872,0.068,0.228,0.228,0.0228,0.068
typo_brutal,"(2, 3)",1.0,2.0,True,1.0,geo,0.75,0.13693,0.15584,0.13389,0.13693,0.076,0.252,0.252,0.0252,0.076
typo_brutal,"(2, 3)",2.0,1.0,False,0.0,dice,0.48,0.07495,0.08015,0.07357,0.07495,0.048,0.124,0.124,0.0124,0.048
typo_brutal,"(2, 3)",2.0,1.0,False,0.5,dice,0.53,0.07993,0.08635,0.07862,0.07993,0.048,0.136,0.136,0.0136,0.048
typo_brutal,"(2, 3)",2.0,1.0,False,1.0,dice,0.34,0.08426,0.09389,0.081,0.08426,0.052,0.152,0.152,0.0152,0.052
typo_brutal,"(2, 3)",2.0,1.0,True,0.0,dice,0.43,0.08373,0.09148,0.08385,0.08373,0.052,0.144,0.144,0.0144,0.052
typo_brutal,"(2, 3)",2.0,1.0,True,0.5,dice,0.51,0.09375,0.10065,0.09183,0.09375,0.056,0.152,0.152,0.0152,0.056
typo_brutal,"(2, 3)",2.0,1.0,True,1.0,dice,0.51,0.09823,0.10765,0.09485,0.09823,0.06,0.168,0.168,0.0168,0.06
typo_brutal,"(2, 3)",2.0,1.0,True,0.0,geo,0.66,0.0792,0.0872,0.08104,0.0792,0.044,0.14,0.14,0.014,0.044
typo_brutal,"(2, 3)",2.0,1.0,True,0.5,geo,0.52,0.08969,0.09896,0.09169,0.08969,0.048,0.156,0.156,0.0156,0.048
typo_brutal,"(2, 3)",2.0,1.0,True,1.0,geo,0.88,0.09266,0.1028,0.09274,0.09266,0.048,0.164,0.164,0.0164,0.048
typo_brutal,"(2, 3)",2.0,2.0,False,0.0,dice,0.66,0.07409,0.07749,0.07093,0.07409,0.048,0.116,0.116,0.0116,0.048
typo_brutal,"(2, 3)",2.0,2.0,False,0.5,dice,0.55,0.07808,0.08292,0.07507,0.07808,0.048,0.128,0.128,0.0128,0.048
typo_brutal,"(2, 3)",2.0,2.0,False,1.0,dice,0.44,0.08064,0.08906,0.07615,0.08064,0.048,0.144,0.144,0.0144,0.048
typo_brutal,"(2, 3)",2.0,2.0,True,0.0,dice,0.63,0.08083,0.09061,0.0803,0.08083,0.048,0.148,0.148,0.0148,0.048
typo_brutal,"(2, 3)",2.0,2.0,True,0.5,dice,0.5,0.08956,0.0987,0.08703,0.08956,0.052,0.156,0.156,0.0156,0.052
typo_brutal,"(2, 3)",2.0,2.0,True,1.0,dice,0.57,0.09407,0.10682,0.09187,0.09407,0.056,0.176,0.176,0.0176,0.056
typo_brutal,"(2, 3)",2.0,2.0,True,0.0,geo,0.72,0.07729,0.08902,0.07605,0.07729,0.04,0.152,0.152,0.0152,0.04
typo_brutal,"(2, 3)",2.0,2.0,True,0.5,geo,0.76,0.08418,0.09719,0.0846,0.08418,0.04,0.164,0.164,0.0164,0.04
typo_brutal,"(2, 3)",2.0,2.0,True,1.0,geo,0.67,0.09375,0.10697,0.09035,0.09375,0.052,0.176,0.176,0.0176,0.052
typo_brutal,"(2, 3)",3.0,1.0,False,0.0,dice,0.31,0.0569,0.06637,0.05752,0.0569,0.028,0.116,0.116,0.0116,0.028
typo_brutal,"(2, 3)",3.0,1.0,False,0.5,dice,0.27,0.05751,0.06506,0.05872,0.05751,0.028,0.112,0.112,0.0112,0.028
typo_brutal,"(2, 3)",3.0,1.0,False,1.0,dice,0.34,0.06142,0.06871,0.061,0.06142,0.032,0.116,0.116,0.0116,0.032
typo_brutal,"(2, 3)",3.0,1.0,True,0.0,dice,0.46,0.04882,0.06085,0.0456,0.04882,0.024,0.12,0.12,0.012,0.024
typo_brutal,"(2, 3)",3.0,1.0,True,0.5,dice,0.5,0.05249,0.0634,0.05015,0.05249,0.02,0.12,0.12,0.012,0.02
typo_brutal,"(2, 3)",3.0,1.0,True,1.0,dice,0.45,0.05809,0.06849,0.05942,0.05809,0.024,0.124,0.124,0.0124,0.024
typo_brutal,"(2, 3)",3.0,1.0,True,0.0,geo,0.44,0.04864,0.05746,0.04718,0.04864,0.02,0.108,0.108,0.0108,0.02
typo_brutal,"(2, 3)",3.0,1.0,True,0.5,geo,0.5,0.052,0.06269,0.04987,0.052,0.02,0.12,0.12,0.012,0.02
typo_brutal,"(2, 3)",3.0,1.0,True,1.0,geo,0.47,0.05646,0.07137,0.05353,0.05646,0.024,0.14,0.14,0.014,0.024
typo_brutal,"(2, 3)",3.0,2.0,False,0.0,dice,0.46,0.05403,0.06414,0.0531,0.05403,0.028,0.116,0.116,0.0116,0.028
typo_brutal,"(2, 3)",3.0,2.0,False,0.5,dice,0.37,0.05473,0.06296,0.05138,0.05473,0.028,0.112,0.112,0.0112,0.028
typo_brutal,"(2, 3)",3.0,2.0,False,1.0,dice,0.43,0.05882,0.06671,0.05356,0.05882,0.032,0.116,0.116,0.0116,0.032
typo_brutal,"(2, 3)",3.0,2.0,True,0.0,dice,0.54,0.04199,0.05337,0.03938,0.04199,0.016,0.108,0.108,0.0108,0.016
typo_brutal,"(2, 3)",3.0,2.0,True,0.5,dice,0.59,0.04548,0.05569,0.04535,0.04548,0.016,0.108,0.108,0.0108,0.016
typo_brutal,"(2, 3)",3.0,2.0,True,1.0,dice,0.63,0.04987,0.06049,0.04756,0.04987,0.02,0.116,0.116,0.0116,0.02
typo_brutal,"(2, 3)",3.0,2.0,True,0.0,geo,0.62,0.04654,0.05381,0.03914,0.04654,0.024,0.1,0.1,0.01,0.024
typo_brutal,"(2, 3)",3.0,2.0,True,0.5,geo,0.79,0.0466,0.05604,0.04672,0.0466,0.016,0.108,0.108,0.0108,0.016
typo_brutal,"(2, 3)",3.0,2.0,True,1.0,geo,0.81,0.0505,0.05848,0.05455,0.0505,0.016,0.108,0.108,0.0108,0.016
typo_brutal,"(2, 3)",4.0,1.0,False,0.0,dice,0.33,0.04254,0.04919,0.04058,0.04254,0.02,0.092,0.092,0.0092,0.02
typo_brutal,"(2, 3)",4.0,1.0,False,0.5,dice,0.28,0.04448,0.04908,0.04166,0.04448,0.02,0.088,0.088,0.0088,0.02
typo_brutal,"(2, 3)",4.0,1.0,False,1.0,dice,0.36,0.04805,0.05155,0.04401,0.04805,0.024,0.088,0.088,0.0088,0.024
typo_brutal,"(2, 3)",4.0,1.0,True,0.0,dice,0.49,0.03112,0.03947,0.03076,0.03112,0.008,0.084,0.084,0.0084,0.008
typo_brutal,"(2, 3)",4.0,1.0,True,0.5,dice,0.57,0.03592,0.04483,0.03321,0.03592,0.012,0.092,0.092,0.0092,0.012
typo_brutal,"(2, 3)",4.0,1.0,True,1.0,dice,0.46,0.04117,0.05089,0.03938,0.04117,0.016,0.1,0.1,0.01,0.016
typo_brutal,"(2, 3)",4.0,1.0,True,0.0,geo,0.7,0.0367,0.03991,0.03595,0.0367,0.016,0.072,0.072,0.0072,0.016
typo_brutal,"(2, 3)",4.0,1.0,True,0.5,geo,0.62,0.03977,0.04528,0.03738,0.03977,0.016,0.084,0.084,0.0084,0.016
typo_brutal,"(2, 3)",4.0,1.0,True,1.0,geo,0.69,0.04287,0.05033,0.03858,0.04287,0.02,0.096,0.096,0.0096,0.02
typo_brutal,"(2, 3)",4.0,2.0,False,0.0,dice,0.57,0.04373,0.05039,0.04156,0.04373,0.02,0.092,0.092,0.0092,0.02
typo_brutal,"(2, 3)",4.0,2.0,False,0.5,dice,0.58,0.04299,0.0485,0.03949,0.04299,0.02,0.088,0.088,0.0088,0.02
typo_brutal,"(2, 3)",4.0,2.0,False,1.0,dice,0.52,0.04722,0.05158,0.04658,0.04722,0.024,0.088,0.088,0.0088,0.024
typo_brutal,"(2, 3)",4.0,2.0,True,0.0,dice,0.53,0.02763,0.02962,0.02306,0.02763,0.012,0.056,0.056,0.0056,0.012
typo_brutal,"(2, 3)",4.0,2.0,True,0.5,dice,0.6,0.02934,0.03374,0.02352,0.02934,0.012,0.068,0.068,0.0068,0.012
typo_brutal,"(2, 3)",4.0,2.0,True,1.0,dice,0.7,0.03127,0.03831,0.02404,0.03127,0.012,0.08,0.08,0.008,0.012
typo_brutal,"(2, 3)",4.0,2.0,True,0.0,geo,1.01,0.02545,0.02908,0.02089,0.02545,0.008,0.06,0.06,0.006,0.008
typo_brutal,"(2, 3)",4.0,2.0,True,0.5,geo,0.81,0.02672,0.03424,0.02383,0.02672,0.004,0.076,0.076,0.0076,0.004
typo_brutal,"(2, 3)",4.0,2.0,True,1.0,geo,1.23,0.03096,0.03804,0.02766,0.03096,0.008,0.08,0.08,0.008,0.008
typo_brutal,"(2, 4)",0.0,1.0,False,0.0,dice,0.35,0.1368,0.15342,0.1343,0.1368,0.088,0.232,0.232,0.0232,0.088
typo_brutal,"(2, 4)",0.0,1.0,False,0.5,dice,0.36,0.15326,0.17846,0.16064,0.15326,0.088,0.284,0.284,0.0284,0.088
typo_brutal,"(2, 4)",0.0,1.0,False,1.0,dice,0.39,0.15568,0.18022,0.16367,0.15568,0.092,0.284,0.284,0.0284,0.092
typo_brutal,"(2, 4)",0.0,1.0,True,0.0,dice,0.58,0.14203,0.16252,0.14052,0.14203,0.088,0.256,0.256,0.0256,0.088
typo_brutal,"(2, 4)",0.0,1.0,True,0.5,dice,0.51,0.15393,0.17188,0.15646,0.15393,0.096,0.26,0.26,0.026,0.096
typo_brutal,"(2, 4)",0.0,1.0,True,1.0,dice,0.43,0.15589,0.17936,0.16067,0.15589,0.092,0.284,0.284,0.0284,0.092
typo_brutal,"(2, 4)",0.0,1.0,True,0.0,geo,0.52,0.13316,0.15461,0.13299,0.13316,0.08,0.252,0.252,0.0252,0.08
typo_brutal,"(2, 4)",0.0,1.0,True,0.5,geo,0.55,0.14396,0.16315,0.14816,0.14396,0.088,0.256,0.256,0.0256,0.088
typo_brutal,"(2, 4)",0.0,1.0,True,1.0,geo,0.58,0.14683,0.16811,0.15025,0.14683,0.084,0.268,0.268,0.0268,0.084
typo_brutal,"(2, 4)",0.0,2.0,False,0.0,dice,0.44,0.14336,0.16074,0.14519,0.14336,0.092,0.24,0.24,0.024,0.092
typo_brutal,"(2, 4)",0.0,2.0,False,0.5,dice,0.47,0.16162,0.18787,0.17396,0.16162,0.096,0.296,0.296,0.0296,0.096
typo_brutal,"(2, 4)",0.0,2.0,False,1.0,dice,0.44,0.1622,0.19051,0.17372,0.1622,0.096,0.304,0.304,0.0304,0.096
typo_brutal,"(2, 4)",0.0,2.0,True,0.0,dice,0.53,0.15974,0.18044,0.16056,0.15974,0.1,0.276,0.276,0.0276,0.1
typo_brutal,"(2, 4)",0.0,2.0,True,0.5,dice,0.54,0.17166,0.19039,0.17376,0.17166,0.112,0.284,0.284,0.0284,0.112
typo_brutal,"(2, 4)",0.0,2.0,True,1.0,dice,0.55,0.17393,0.19941,0.17688,0.17393,0.108,0.312,0.312,0.0312,0.108
typo_brutal,"(2, 4)",0.0,2.0,True,0.0,geo,0.71,0.1488,0.17003,0.15149,0.1488,0.092,0.268,0.268,0.0268,0.092
typo_brutal,"(2, 4)",0.0,2.0,True,0.5,geo,0.67,0.16394,0.18374,0.16567,0.16394,0.108,0.28,0.28,0.028,0.108
typo_brutal,"(2, 4)",0.0,2.0,True,1.0,geo,0.61,0.16912,0.19028,0.17244,0.16912,0.108,0.292,0.292,0.0292,0.108
typo_brutal,"(2, 4)",0.5,1.0,False,0.0,dice,0.33,0.12854,0.14711,0.12552,0.12854,0.076,0.232,0.232,0.0232,0.076
typo_brutal,"(2, 4)",0.5,1.0,False,0.5,dice,0.31,0.13346,0.15447,0.13526,0.13346,0.072,0.248,0.248,0.0248,0.072
typo_brutal,"(2, 4)",0.5,1.0,False,1.0,dice,0.3,0.13962,0.16305,0.14453,0.13962,0.076,0.264,0.264,0.0264,0.076
typo_brutal,"(2, 4)",0.5,1.0,True,0.0,dice,0.42,0.13267,0.15567,0.13323,0.13267,0.072,0.26,0.26,0.026,0.072
typo_brutal,"(2, 4)",0.5,1.0,True,0.5,dice,0.46,0.14852,0.16928,0.14674,0.14852,0.084,0.268,0.268,0.0268,0.084
typo_brutal,"(2, 4)",0.5,1.0,True,1.0,dice,0.42,0.15478,0.17691,0.15446,0.15478,0.084,0.28,0.28,0.028,0.084
typo_brutal,"(2, 4)",0.5,1.0,True,0.0,geo,0.55,0.12451,0.14752,0.12741,0.12451,0.064,0.252,0.252,0.0252,0.064
typo_brutal,"(2, 4)",0.5,1.0,True,0.5,geo,0.44,0.13449,0.15663,0.13532,0.13449,0.068,0.26,0.26,0.026,0.068
typo_brutal,"(2, 4)",0.5,1.0,True,1.0,geo,0.5,0.14591,0.16583,0.14714,0.14591,0.076,0.264,0.264,0.0264,0.076
typo_brutal,"(2, 4)",0.5,2.0,False,0.0,dice,0.45,0.14357,0.16108,0.14202,0.14357,0.092,0.244,0.244,0.0244,0.092
typo_brutal,"(2, 4)",0.5,2.0,False,0.5,dice,0.41,0.15906,0.17855,0.15873,0.15906,0.1,0.268,0.268,0.0268,0.1
typo_brutal,"(2, 4)",0.5,2.0,False,1.0,dice,0.41,0.16336,0.18207,0.16925,0.16336,0.104,0.272,0.272,0.0272,0.104
typo_brutal,"(2, 4)",0.5,2.0,True,0.0,dice,0.81,0.15378,0.17751,0.15714,0.15378,0.092,0.284,0.284,0.0284,0.092
typo_brutal,"(2, 4)",0.5,2.0,True,0.5,dice,0.8,0.17042,0.19256,0.17493,0.17042,0.108,0.296,0.296,0.0296,0.108
typo_brutal,"(2, 4)",0.5,2.0,True,1.0,dice,0.65,0.18405,0.20795,0.18818,0.18405,0.12,0.316,0.316,0.0316,0.12
typo_brutal,"(2, 4)",0.5,2.0,True,0.0,geo,0.57,0.14971,0.17346,0.15305,0.14971,0.092,0.28,0.28,0.028,0.092
typo_brutal,"(2, 4)",0.5,2.0,True,0.5,geo,0.89,0.16386,0.18557,0.16616,0.16386,0.104,0.288,0.288,0.0288,0.104
typo_brutal,"(2, 4)",0.5,2.0,True,1.0,geo,0.96,0.17544,0.19606,0.17798,0.17544,0.112,0.296,0.296,0.0296,0.112
