task,n,idf_exponent,dim,normalize,position_weight,denominator,eval_sec,map,ndcg@10,ndcg@5,mrr,hit@1,hit@10,recall@10,p@10,rprec
abtbuy,"(1, 2)",3.0,1.0,True,0.5,geo,12.5,0.76526,0.77956,0.76058,0.77585,0.74,0.84,0.835,0.086,0.725
abtbuy,"(1, 2)",3.0,1.0,True,1.0,geo,12.41,0.75744,0.77102,0.75514,0.76827,0.73,0.83,0.825,0.085,0.715
abtbuy,"(1, 2)",3.0,2.0,False,0.0,dice,12.15,0.9325,0.94991,0.9406,0.93583,0.9,1.0,1.0,0.104,0.895
abtbuy,"(1, 2)",3.0,2.0,False,0.5,dice,12.59,0.90817,0.93216,0.92285,0.91317,0.86,1.0,1.0,0.104,0.85
abtbuy,"(1, 2)",3.0,2.0,False,1.0,dice,13.23,0.8895,0.91848,0.90917,0.89533,0.83,1.0,1.0,0.104,0.82
abtbuy,"(1, 2)",3.0,2.0,True,0.0,dice,12.84,0.64811,0.6788,0.65198,0.66061,0.6,0.79,0.775,0.079,0.595
abtbuy,"(1, 2)",3.0,2.0,True,0.5,dice,12.85,0.66482,0.68906,0.66943,0.67962,0.63,0.78,0.765,0.078,0.615
abtbuy,"(1, 2)",3.0,2.0,True,1.0,dice,13.32,0.66609,0.68734,0.66794,0.68085,0.64,0.77,0.755,0.077,0.625
abtbuy,"(1, 2)",3.0,2.0,True,0.0,geo,13.27,0.68563,0.70952,0.69216,0.69767,0.64,0.8,0.785,0.08,0.635
abtbuy,"(1, 2)",3.0,2.0,True,0.5,geo,12.55,0.68622,0.71033,0.7006,0.70062,0.65,0.8,0.785,0.08,0.635
abtbuy,"(1, 2)",3.0,2.0,True,1.0,geo,11.97,0.67738,0.69457,0.68786,0.69157,0.64,0.77,0.755,0.077,0.625
abtbuy,"(1, 2)",4.0,1.0,False,0.0,dice,12.04,0.88494,0.91431,0.90601,0.88883,0.82,1.0,1.0,0.104,0.815
abtbuy,"(1, 2)",4.0,1.0,False,0.5,dice,12.01,0.8775,0.90749,0.90104,0.88417,0.82,1.0,0.995,0.103,0.81
abtbuy,"(1, 2)",4.0,1.0,False,1.0,dice,12.49,0.85773,0.89278,0.87758,0.86554,0.79,1.0,0.995,0.103,0.78
abtbuy,"(1, 2)",4.0,1.0,True,0.0,dice,12.27,0.67897,0.70004,0.69355,0.69397,0.64,0.78,0.765,0.078,0.625
abtbuy,"(1, 2)",4.0,1.0,True,0.5,dice,14.55,0.68296,0.69755,0.69399,0.69796,0.65,0.76,0.745,0.076,0.635
abtbuy,"(1, 2)",4.0,1.0,True,1.0,dice,13.19,0.67584,0.69234,0.68611,0.69084,0.65,0.76,0.745,0.076,0.635
abtbuy,"(1, 2)",4.0,1.0,True,0.0,geo,15.27,0.7199,0.73461,0.72794,0.73437,0.69,0.8,0.785,0.08,0.675
abtbuy,"(1, 2)",4.0,1.0,True,0.5,geo,14.48,0.71401,0.72713,0.72056,0.72825,0.68,0.79,0.775,0.079,0.665
abtbuy,"(1, 2)",4.0,1.0,True,1.0,geo,22.45,0.69554,0.71359,0.70425,0.70947,0.66,0.79,0.775,0.079,0.645
abtbuy,"(1, 2)",4.0,2.0,False,0.0,dice,25.06,0.87994,0.91062,0.90232,0.88383,0.81,1.0,1.0,0.104,0.805
abtbuy,"(1, 2)",4.0,2.0,False,0.5,dice,17.75,0.87111,0.90433,0.89604,0.8775,0.81,1.0,1.0,0.104,0.8
abtbuy,"(1, 2)",4.0,2.0,False,1.0,dice,16.18,0.85113,0.88778,0.87258,0.85887,0.78,1.0,0.995,0.103,0.77
abtbuy,"(1, 2)",4.0,2.0,True,0.0,dice,11.6,0.56081,0.59228,0.56465,0.56798,0.51,0.72,0.705,0.072,0.505
abtbuy,"(1, 2)",4.0,2.0,True,0.5,dice,57.82,0.57817,0.60883,0.5819,0.58617,0.52,0.73,0.715,0.073,0.52
abtbuy,"(1, 2)",4.0,2.0,True,1.0,dice,82.91,0.57059,0.59499,0.57466,0.58104,0.51,0.69,0.68,0.069,0.5
abtbuy,"(1, 2)",4.0,2.0,True,0.0,geo,25.43,0.59661,0.62784,0.59954,0.6039,0.54,0.75,0.735,0.075,0.535
abtbuy,"(1, 2)",4.0,2.0,True,0.5,geo,36.18,0.59991,0.63112,0.60927,0.60804,0.53,0.75,0.735,0.075,0.53
abtbuy,"(1, 2)",4.0,2.0,True,1.0,geo,28.73,0.58945,0.61839,0.60383,0.6,0.53,0.73,0.715,0.073,0.52
abtbuy,"(2, 3)",0.0,1.0,False,0.0,dice,1.94,0.70836,0.76272,0.73231,0.71877,0.61,0.94,0.935,0.096,0.595
abtbuy,"(2, 3)",0.0,1.0,False,0.5,dice,2.26,0.7116,0.76695,0.73707,0.72255,0.62,0.95,0.94,0.097,0.605
abtbuy,"(2, 3)",0.0,1.0,False,1.0,dice,1.4,0.71996,0.76664,0.74325,0.73176,0.64,0.92,0.915,0.095,0.63
abtbuy,"(2, 3)",0.0,1.0,True,0.0,dice,1.64,0.80796,0.83679,0.82434,0.82022,0.75,0.94,0.93,0.096,0.735
abtbuy,"(2, 3)",0.0,1.0,True,0.5,dice,1.55,0.79501,0.82683,0.81047,0.80357,0.72,0.94,0.93,0.096,0.71
abtbuy,"(2, 3)",0.0,1.0,True,1.0,dice,1.58,0.78693,0.82146,0.80513,0.79682,0.71,0.94,0.93,0.096,0.705
abtbuy,"(2, 3)",0.0,1.0,True,0.0,geo,1.56,0.83144,0.8601,0.84786,0.84319,0.78,0.96,0.95,0.098,0.765
abtbuy,"(2, 3)",0.0,1.0,True,0.5,geo,1.57,0.81003,0.84461,0.83214,0.82227,0.74,0.96,0.95,0.098,0.725
abtbuy,"(2, 3)",0.0,1.0,True,1.0,geo,1.98,0.79925,0.83357,0.81721,0.81152,0.73,0.95,0.94,0.097,0.715
abtbuy,"(2, 3)",0.0,2.0,False,0.0,dice,1.62,0.69903,0.74307,0.72388,0.70949,0.6,0.9,0.89,0.091,0.585
abtbuy,"(2, 3)",0.0,2.0,False,0.5,dice,1.53,0.70051,0.74588,0.72126,0.71147,0.61,0.91,0.895,0.092,0.595
abtbuy,"(2, 3)",0.0,2.0,False,1.0,dice,1.84,0.71292,0.75242,0.73033,0.72527,0.64,0.9,0.885,0.091,0.63
abtbuy,"(2, 3)",0.0,2.0,True,0.0,dice,1.64,0.80358,0.8309,0.82134,0.81582,0.74,0.93,0.92,0.095,0.725
abtbuy,"(2, 3)",0.0,2.0,True,0.5,dice,1.55,0.7907,0.82376,0.81109,0.79922,0.71,0.94,0.93,0.096,0.7
abtbuy,"(2, 3)",0.0,2.0,True,1.0,dice,1.61,0.78166,0.81469,0.80152,0.79148,0.7,0.93,0.92,0.095,0.695
abtbuy,"(2, 3)",0.0,2.0,True,0.0,geo,1.87,0.82816,0.85772,0.84548,0.83981,0.77,0.96,0.95,0.098,0.755
abtbuy,"(2, 3)",0.0,2.0,True,0.5,geo,1.5,0.81007,0.84461,0.83214,0.82233,0.74,0.96,0.95,0.098,0.725
abtbuy,"(2, 3)",0.0,2.0,True,1.0,geo,1.45,0.799,0.83339,0.81721,0.81125,0.73,0.95,0.94,0.097,0.715
abtbuy,"(2, 3)",0.5,1.0,False,0.0,dice,1.39,0.79611,0.83622,0.83289,0.80441,0.69,0.96,0.955,0.099,0.68
abtbuy,"(2, 3)",0.5,1.0,False,0.5,dice,2.12,0.79117,0.83247,0.82914,0.79953,0.69,0.96,0.955,0.099,0.68
abtbuy,"(2, 3)",0.5,1.0,False,1.0,dice,2.1,0.80025,0.83884,0.82976,0.80813,0.71,0.96,0.955,0.099,0.7
abtbuy,"(2, 3)",0.5,1.0,True,0.0,dice,2.14,0.85537,0.88476,0.8608,0.86519,0.81,0.98,0.975,0.101,0.795
abtbuy,"(2, 3)",0.5,1.0,True,0.5,dice,2.38,0.84953,0.87212,0.85707,0.8601,0.81,0.95,0.945,0.098,0.795
abtbuy,"(2, 3)",0.5,1.0,True,1.0,dice,2.45,0.83,0.85475,0.83943,0.84075,0.78,0.94,0.935,0.097,0.765
abtbuy,"(2, 3)",0.5,1.0,True,0.0,geo,2.15,0.8788,0.90752,0.88329,0.8867,0.84,1.0,0.995,0.103,0.83
abtbuy,"(2, 3)",0.5,1.0,True,0.5,geo,2.44,0.87099,0.89921,0.87875,0.88139,0.84,0.99,0.985,0.102,0.825
abtbuy,"(2, 3)",0.5,1.0,True,1.0,geo,3.14,0.85658,0.88257,0.86506,0.86703,0.82,0.97,0.965,0.1,0.805
abtbuy,"(2, 3)",0.5,2.0,False,0.0,dice,3.3,0.78816,0.83053,0.82719,0.79652,0.68,0.96,0.955,0.099,0.67
abtbuy,"(2, 3)",0.5,2.0,False,0.5,dice,2.15,0.78771,0.83055,0.82147,0.79892,0.69,0.96,0.955,0.099,0.67
abtbuy,"(2, 3)",0.5,2.0,False,1.0,dice,1.76,0.80661,0.84384,0.83476,0.81452,0.72,0.96,0.955,0.099,0.71
abtbuy,"(2, 3)",0.5,2.0,True,0.0,dice,3.46,0.85662,0.88566,0.86211,0.86644,0.81,0.98,0.975,0.101,0.795
abtbuy,"(2, 3)",0.5,2.0,True,0.5,dice,3.55,0.84181,0.86599,0.85111,0.84993,0.79,0.95,0.945,0.098,0.785
abtbuy,"(2, 3)",0.5,2.0,True,1.0,dice,4.37,0.83065,0.85528,0.84374,0.84126,0.78,0.94,0.935,0.097,0.765
abtbuy,"(2, 3)",0.5,2.0,True,0.0,geo,2.92,0.87738,0.90697,0.88249,0.88683,0.84,1.0,0.995,0.103,0.825
abtbuy,"(2, 3)",0.5,2.0,True,0.5,geo,2.19,0.87211,0.90008,0.87963,0.88256,0.84,0.99,0.985,0.102,0.825
abtbuy,"(2, 3)",0.5,2.0,True,1.0,geo,2.14,0.85806,0.88382,0.86637,0.86858,0.82,0.97,0.965,0.1,0.805
abtbuy,"(2, 3)",1.0,1.0,False,0.0,dice,2.35,0.87921,0.9073,0.89854,0.88421,0.82,0.99,0.99,0.103,0.81
abtbuy,"(2, 3)",1.0,1.0,False,0.5,dice,2.46,0.88244,0.90929,0.90065,0.88577,0.82,0.99,0.99,0.103,0.815
abtbuy,"(2, 3)",1.0,1.0,False,1.0,dice,1.73,0.85258,0.88409,0.87202,0.85633,0.77,0.98,0.98,0.102,0.765
abtbuy,"(2, 3)",1.0,1.0,True,0.0,dice,2.32,0.88043,0.91027,0.88286,0.8871,0.84,1.0,1.0,0.104,0.83
abtbuy,"(2, 3)",1.0,1.0,True,0.5,dice,2.56,0.86181,0.89059,0.86407,0.87098,0.82,0.98,0.98,0.102,0.805
abtbuy,"(2, 3)",1.0,1.0,True,1.0,dice,2.48,0.8698,0.89637,0.87058,0.87897,0.84,0.98,0.98,0.102,0.825
abtbuy,"(2, 3)",1.0,1.0,True,0.0,geo,2.64,0.88804,0.91636,0.90427,0.89304,0.84,1.0,1.0,0.104,0.83
abtbuy,"(2, 3)",1.0,1.0,True,0.5,geo,2.34,0.88419,0.91359,0.89456,0.89169,0.85,1.0,1.0,0.104,0.835
abtbuy,"(2, 3)",1.0,1.0,True,1.0,geo,2.17,0.88655,0.9148,0.8862,0.89405,0.86,1.0,1.0,0.104,0.845
abtbuy,"(2, 3)",1.0,2.0,False,0.0,dice,3.22,0.87898,0.90707,0.89854,0.88398,0.82,0.99,0.99,0.103,0.81
abtbuy,"(2, 3)",1.0,2.0,False,0.5,dice,2.65,0.88211,0.90617,0.90065,0.88544,0.82,0.98,0.98,0.102,0.815
abtbuy,"(2, 3)",1.0,2.0,False,1.0,dice,3.25,0.85725,0.88746,0.87571,0.86114,0.78,0.98,0.98,0.102,0.775
abtbuy,"(2, 3)",1.0,2.0,True,0.0,dice,2.33,0.87977,0.90973,0.88286,0.88668,0.84,1.0,1.0,0.104,0.83
abtbuy,"(2, 3)",1.0,2.0,True,0.5,dice,2.2,0.87164,0.89779,0.87145,0.8808,0.84,0.98,0.98,0.102,0.825
abtbuy,"(2, 3)",1.0,2.0,True,1.0,dice,1.54,0.86958,0.89613,0.87058,0.87875,0.84,0.98,0.98,0.102,0.825
abtbuy,"(2, 3)",1.0,2.0,True,0.0,geo,1.34,0.89304,0.92006,0.90797,0.89804,0.85,1.0,1.0,0.104,0.84
abtbuy,"(2, 3)",1.0,2.0,True,0.5,geo,1.51,0.88919,0.91728,0.89825,0.89669,0.86,1.0,1.0,0.104,0.845
abtbuy,"(2, 3)",1.0,2.0,True,1.0,geo,1.32,0.88563,0.91395,0.88577,0.89313,0.86,1.0,1.0,0.104,0.845
abtbuy,"(2, 3)",2.0,1.0,False,0.0,dice,1.16,0.93204,0.94909,0.93919,0.93454,0.9,1.0,1.0,0.104,0.895
abtbuy,"(2, 3)",2.0,1.0,False,0.5,dice,1.12,0.92675,0.9451,0.9355,0.92925,0.89,1.0,1.0,0.104,0.885
abtbuy,"(2, 3)",2.0,1.0,False,1.0,dice,1.22,0.91424,0.93299,0.92654,0.91724,0.87,0.99,0.99,0.103,0.865
abtbuy,"(2, 3)",2.0,1.0,True,0.0,dice,1.13,0.90476,0.92897,0.92564,0.90943,0.87,1.0,1.0,0.104,0.86
abtbuy,"(2, 3)",2.0,1.0,True,0.5,dice,1.2,0.89654,0.92272,0.90244,0.9037,0.87,1.0,1.0,0.104,0.855
abtbuy,"(2, 3)",2.0,1.0,True,1.0,dice,1.17,0.89025,0.91779,0.89832,0.89742,0.86,1.0,1.0,0.104,0.845
abtbuy,"(2, 3)",2.0,1.0,True,0.0,geo,1.21,0.91817,0.93909,0.93553,0.92117,0.88,1.0,1.0,0.104,0.875
abtbuy,"(2, 3)",2.0,1.0,True,0.5,geo,1.78,0.90267,0.92809,0.92809,0.90817,0.86,1.0,1.0,0.104,0.85
abtbuy,"(2, 3)",2.0,1.0,True,1.0,geo,1.48,0.89536,0.92188,0.91521,0.90086,0.86,1.0,1.0,0.104,0.85
abtbuy,"(2, 3)",2.0,2.0,False,0.0,dice,1.44,0.92204,0.94171,0.93181,0.92454,0.88,1.0,1.0,0.104,0.875
abtbuy,"(2, 3)",2.0,2.0,False,0.5,dice,1.42,0.92125,0.94114,0.93154,0.92425,0.88,1.0,1.0,0.104,0.875
abtbuy,"(2, 3)",2.0,2.0,False,1.0,dice,1.37,0.91591,0.9343,0.92785,0.91891,0.87,0.99,0.99,0.103,0.865
abtbuy,"(2, 3)",2.0,2.0,True,0.0,dice,1.22,0.90419,0.92844,0.92177,0.90886,0.87,1.0,1.0,0.104,0.86
abtbuy,"(2, 3)",2.0,2.0,True,0.5,dice,1.3,0.89669,0.92286,0.90244,0.90386,0.87,1.0,1.0,0.104,0.855
abtbuy,"(2, 3)",2.0,2.0,True,1.0,dice,1.29,0.88478,0.9137,0.89437,0.89194,0.85,1.0,1.0,0.104,0.835
abtbuy,"(2, 3)",2.0,2.0,True,0.0,geo,1.61,0.9165,0.93802,0.93446,0.9195,0.87,1.0,1.0,0.104,0.865
abtbuy,"(2, 3)",2.0,2.0,True,0.5,geo,1.38,0.90217,0.92765,0.92765,0.90767,0.86,1.0,1.0,0.104,0.85
abtbuy,"(2, 3)",2.0,2.0,True,1.0,geo,1.29,0.89526,0.9218,0.91135,0.90076,0.86,1.0,1.0,0.104,0.85
abtbuy,"(2, 3)",3.0,1.0,False,0.0,dice,1.11,0.95,0.96319,0.95963,0.9525,0.92,1.0,1.0,0.104,0.915
abtbuy,"(2, 3)",3.0,1.0,False,0.5,dice,1.18,0.94783,0.96144,0.95788,0.95033,0.92,1.0,1.0,0.104,0.915
abtbuy,"(2, 3)",3.0,1.0,False,1.0,dice,1.28,0.94117,0.95644,0.95288,0.94367,0.91,1.0,1.0,0.104,0.905
abtbuy,"(2, 3)",3.0,1.0,True,0.0,dice,1.18,0.9115,0.93435,0.93079,0.91567,0.87,1.0,1.0,0.104,0.86
abtbuy,"(2, 3)",3.0,1.0,True,0.5,dice,1.14,0.90942,0.93245,0.92218,0.91358,0.87,1.0,1.0,0.104,0.86
abtbuy,"(2, 3)",3.0,1.0,True,1.0,dice,1.15,0.90678,0.9305,0.91761,0.91228,0.87,1.0,1.0,0.104,0.86
abtbuy,"(2, 3)",3.0,1.0,True,0.0,geo,1.76,0.93267,0.94996,0.9464,0.93567,0.9,1.0,1.0,0.104,0.895
abtbuy,"(2, 3)",3.0,1.0,True,0.5,geo,1.62,0.921,0.94178,0.93822,0.92567,0.88,1.0,1.0,0.104,0.87
abtbuy,"(2, 3)",3.0,1.0,True,1.0,geo,1.18,0.90743,0.93137,0.92448,0.91293,0.87,1.0,1.0,0.104,0.86
abtbuy,"(2, 3)",3.0,2.0,False,0.0,dice,1.01,0.945,0.9595,0.95593,0.9475,0.91,1.0,1.0,0.104,0.905
abtbuy,"(2, 3)",3.0,2.0,False,0.5,dice,1.01,0.94333,0.95819,0.95463,0.94583,0.91,1.0,1.0,0.104,0.905
abtbuy,"(2, 3)",3.0,2.0,False,1.0,dice,0.99,0.917,0.93837,0.9348,0.9195,0.87,1.0,1.0,0.104,0.865
abtbuy,"(2, 3)",3.0,2.0,True,0.0,dice,0.98,0.9115,0.9343,0.92718,0.91567,0.87,1.0,1.0,0.104,0.86
abtbuy,"(2, 3)",3.0,2.0,True,0.5,dice,0.99,0.90342,0.92811,0.9185,0.90842,0.86,1.0,1.0,0.104,0.85
abtbuy,"(2, 3)",3.0,2.0,True,1.0,dice,1.0,0.89851,0.92424,0.9113,0.90401,0.86,1.0,1.0,0.104,0.85
abtbuy,"(2, 3)",3.0,2.0,True,0.0,geo,1.04,0.93267,0.94996,0.9464,0.93567,0.9,1.0,1.0,0.104,0.895
abtbuy,"(2, 3)",3.0,2.0,True,0.5,geo,1.42,0.92017,0.94135,0.93779,0.92567,0.88,1.0,1.0,0.104,0.87
abtbuy,"(2, 3)",3.0,2.0,True,1.0,geo,1.39,0.90225,0.92751,0.92079,0.90775,0.86,1.0,1.0,0.104,0.85
abtbuy,"(2, 3)",4.0,1.0,False,0.0,dice,1.61,0.94667,0.96057,0.95701,0.94917,0.92,1.0,1.0,0.104,0.915
abtbuy,"(2, 3)",4.0,1.0,False,0.5,dice,1.69,0.93617,0.95275,0.94919,0.93867,0.9,1.0,1.0,0.104,0.895
abtbuy,"(2, 3)",4.0,1.0,False,1.0,dice,1.56,0.9295,0.94775,0.94419,0.932,0.89,1.0,1.0,0.104,0.885
abtbuy,"(2, 3)",4.0,1.0,True,0.0,dice,1.31,0.92367,0.94375,0.94019,0.92867,0.89,1.0,1.0,0.104,0.88
abtbuy,"(2, 3)",4.0,1.0,True,0.5,dice,1.35,0.91617,0.93759,0.93403,0.91867,0.87,1.0,1.0,0.104,0.865
abtbuy,"(2, 3)",4.0,1.0,True,1.0,dice,1.33,0.90208,0.92716,0.91332,0.90708,0.86,1.0,1.0,0.104,0.85
abtbuy,"(2, 3)",4.0,1.0,True,0.0,geo,0.96,0.93367,0.95067,0.94711,0.93617,0.9,1.0,1.0,0.104,0.895
abtbuy,"(2, 3)",4.0,1.0,True,0.5,geo,1.76,0.92817,0.94671,0.94315,0.93117,0.89,1.0,1.0,0.104,0.885
abtbuy,"(2, 3)",4.0,1.0,True,1.0,geo,1.36,0.9085,0.93266,0.9291,0.914,0.86,1.0,1.0,0.104,0.85
abtbuy,"(2, 3)",4.0,2.0,False,0.0,dice,1.6,0.93833,0.9545,0.95093,0.94083,0.9,1.0,1.0,0.104,0.895
abtbuy,"(2, 3)",4.0,2.0,False,0.5,dice,1.68,0.93667,0.95319,0.94963,0.93917,0.9,1.0,1.0,0.104,0.895
abtbuy,"(2, 3)",4.0,2.0,False,1.0,dice,2.16,0.92117,0.94182,0.93469,0.92533,0.88,1.0,1.0,0.104,0.87
abtbuy,"(2, 3)",4.0,2.0,True,0.0,dice,2.16,0.91667,0.93844,0.93132,0.92167,0.88,1.0,1.0,0.104,0.87
abtbuy,"(2, 3)",4.0,2.0,True,0.5,dice,1.8,0.91033,0.93394,0.92681,0.91617,0.87,1.0,1.0,0.104,0.855
abtbuy,"(2, 3)",4.0,2.0,True,1.0,dice,2.23,0.90636,0.93017,0.92044,0.91136,0.87,1.0,1.0,0.104,0.86
abtbuy,"(2, 3)",4.0,2.0,True,0.0,geo,2.61,0.92867,0.94698,0.94342,0.93117,0.89,1.0,1.0,0.104,0.885
abtbuy,"(2, 3)",4.0,2.0,True,0.5,geo,2.15,0.92117,0.94191,0.93479,0.92583,0.88,1.0,1.0,0.104,0.87
abtbuy,"(2, 3)",4.0,2.0,True,1.0,geo,3.55,0.90626,0.93082,0.92392,0.91176,0.86,1.0,1.0,0.104,0.85
abtbuy,"(2, 4)",0.0,1.0,False,0.0,dice,1.9,0.70435,0.76325,0.7338,0.71667,0.59,0.96,0.945,0.097,0.58
abtbuy,"(2, 4)",0.0,1.0,False,0.5,dice,1.76,0.71905,0.77555,0.74505,0.73124,0.62,0.96,0.95,0.098,0.61
abtbuy,"(2, 4)",0.0,1.0,False,1.0,dice,2.32,0.72385,0.77762,0.74595,0.73566,0.64,0.95,0.945,0.098,0.63
abtbuy,"(2, 4)",0.0,1.0,True,0.0,dice,2.48,0.80936,0.83802,0.8289,0.82153,0.75,0.94,0.93,0.096,0.735
abtbuy,"(2, 4)",0.0,1.0,True,0.5,dice,3.28,0.81098,0.83967,0.82678,0.82318,0.75,0.94,0.93,0.096,0.735
abtbuy,"(2, 4)",0.0,1.0,True,1.0,dice,2.6,0.7894,0.82292,0.80998,0.79791,0.72,0.94,0.93,0.096,0.71
abtbuy,"(2, 4)",0.0,1.0,True,0.0,geo,2.41,0.83527,0.86329,0.85134,0.8474,0.78,0.96,0.95,0.098,0.765
abtbuy,"(2, 4)",0.0,1.0,True,0.5,geo,2.12,0.81766,0.85039,0.83827,0.82985,0.75,0.96,0.95,0.098,0.735
abtbuy,"(2, 4)",0.0,1.0,True,1.0,geo,2.19,0.79645,0.83169,0.82257,0.80863,0.72,0.95,0.94,0.097,0.705
abtbuy,"(2, 4)",0.0,2.0,False,0.0,dice,2.37,0.69001,0.73542,0.71775,0.70085,0.59,0.9,0.885,0.091,0.575
abtbuy,"(2, 4)",0.0,2.0,False,0.5,dice,4.2,0.70394,0.74578,0.72364,0.71662,0.62,0.9,0.885,0.091,0.61
abtbuy,"(2, 4)",0.0,2.0,False,1.0,dice,2.58,0.70857,0.74693,0.72795,0.72114,0.63,0.89,0.875,0.09,0.62
abtbuy,"(2, 4)",0.0,2.0,True,0.0,dice,2.06,0.80034,0.82852,0.81896,0.81236,0.73,0.93,0.92,0.095,0.715
abtbuy,"(2, 4)",0.0,2.0,True,0.5,dice,2.18,0.80177,0.82938,0.8196,0.81021,0.73,0.93,0.92,0.095,0.72
abtbuy,"(2, 4)",0.0,2.0,True,1.0,dice,2.53,0.77611,0.81015,0.80059,0.78461,0.7,0.93,0.92,0.095,0.69
abtbuy,"(2, 4)",0.0,2.0,True,0.0,geo,3.12,0.83363,0.86349,0.84959,0.84539,0.78,0.96,0.955,0.099,0.765
abtbuy,"(2, 4)",0.0,2.0,True,0.5,geo,3.33,0.80417,0.83974,0.82738,0.81296,0.72,0.96,0.95,0.098,0.71
abtbuy,"(2, 4)",0.0,2.0,True,1.0,geo,2.6,0.79587,0.83125,0.82214,0.80805,0.72,0.95,0.94,0.097,0.705
abtbuy,"(2, 4)",0.5,1.0,False,0.0,dice,3.63,0.81847,0.85537,0.84921,0.82751,0.73,0.97,0.965,0.1,0.715
abtbuy,"(2, 4)",0.5,1.0,False,0.5,dice,4.14,0.8167,0.85421,0.8479,0.82581,0.73,0.97,0.965,0.1,0.715
abtbuy,"(2, 4)",0.5,1.0,False,1.0,dice,3.51,0.81503,0.84942,0.83914,0.82255,0.73,0.96,0.955,0.099,0.72
abtbuy,"(2, 4)",0.5,1.0,True,0.0,dice,3.7,0.8453,0.87496,0.853,0.8559,0.79,0.97,0.965,0.1,0.775
abtbuy,"(2, 4)",0.5,1.0,True,0.5,dice,2.44,0.84345,0.8701,0.8556,0.85167,0.79,0.96,0.955,0.099,0.785
abtbuy,"(2, 4)",0.5,1.0,True,1.0,dice,4.43,0.83056,0.85496,0.84654,0.83795,0.77,0.94,0.935,0.097,0.76
abtbuy,"(2, 4)",0.5,1.0,True,0.0,geo,3.63,0.86277,0.89633,0.87599,0.87307,0.81,1.0,0.995,0.103,0.795
abtbuy,"(2, 4)",0.5,1.0,True,0.5,geo,2.34,0.84769,0.8818,0.86161,0.85793,0.79,0.99,0.985,0.102,0.775
abtbuy,"(2, 4)",0.5,1.0,True,1.0,geo,4.63,0.8464,0.87228,0.86111,0.85681,0.8,0.96,0.955,0.099,0.785
abtbuy,"(2, 4)",0.5,2.0,False,0.0,dice,3.69,0.80578,0.84403,0.84102,0.81656,0.71,0.96,0.955,0.099,0.69
abtbuy,"(2, 4)",0.5,2.0,False,0.5,dice,2.46,0.8042,0.84248,0.83358,0.81374,0.71,0.96,0.955,0.099,0.695
abtbuy,"(2, 4)",0.5,2.0,False,1.0,dice,2.33,0.80318,0.84092,0.82845,0.8111,0.72,0.96,0.955,0.099,0.71
abtbuy,"(2, 4)",0.5,2.0,True,0.0,dice,3.11,0.84234,0.87234,0.85169,0.85298,0.79,0.97,0.965,0.1,0.775
abtbuy,"(2, 4)",0.5,2.0,True,0.5,dice,3.06,0.83566,0.86123,0.84662,0.84292,0.78,0.95,0.945,0.098,0.77
abtbuy,"(2, 4)",0.5,2.0,True,1.0,dice,5.43,0.82821,0.85291,0.84136,0.83542,0.77,0.94,0.935,0.097,0.76
abtbuy,"(2, 4)",0.5,2.0,True,0.0,geo,4.5,0.86238,0.89597,0.8723,0.87283,0.81,1.0,0.995,0.103,0.795
abtbuy,"(2, 4)",0.5,2.0,True,0.5,geo,2.38,0.85362,0.88575,0.86542,0.86148,0.8,0.99,0.985,0.102,0.795
abtbuy,"(2, 4)",0.5,2.0,True,1.0,geo,2.45,0.83967,0.86703,0.85242,0.84753,0.78,0.96,0.955,0.099,0.775
abtbuy,"(2, 4)",1.0,1.0,False,0.0,dice,2.5,0.85874,0.88908,0.88073,0.86458,0.79,0.98,0.98,0.102,0.78
abtbuy,"(2, 4)",1.0,1.0,False,0.5,dice,2.21,0.85251,0.88425,0.87616,0.85775,0.78,0.98,0.98,0.102,0.77
abtbuy,"(2, 4)",1.0,1.0,False,1.0,dice,2.51,0.85026,0.87951,0.87458,0.85426,0.77,0.97,0.97,0.101,0.765
abtbuy,"(2, 4)",1.0,1.0,True,0.0,dice,4.61,0.8876,0.91537,0.89436,0.89343,0.85,1.0,1.0,0.104,0.84
abtbuy,"(2, 4)",1.0,1.0,True,0.5,dice,3.03,0.8811,0.9051,0.88708,0.8886,0.85,0.98,0.98,0.102,0.835
abtbuy,"(2, 4)",1.0,1.0,True,1.0,dice,3.38,0.85981,0.88331,0.8654,0.86814,0.82,0.96,0.96,0.1,0.805
abtbuy,"(2, 4)",1.0,1.0,True,0.0,geo,3.58,0.88939,0.91735,0.90558,0.89439,0.84,1.0,1.0,0.104,0.83
abtbuy,"(2, 4)",1.0,1.0,True,0.5,geo,2.53,0.88739,0.91573,0.90041,0.89239,0.84,1.0,1.0,0.104,0.83
abtbuy,"(2, 4)",1.0,1.0,True,1.0,geo,2.69,0.87692,0.90775,0.88269,0.88442,0.84,1.0,1.0,0.104,0.825
abtbuy,"(2, 4)",1.0,2.0,False,0.0,dice,2.33,0.85508,0.88639,0.87448,0.86091,0.78,0.98,0.98,0.102,0.77
abtbuy,"(2, 4)",1.0,2.0,False,0.5,dice,3.04,0.849,0.88176,0.87378,0.85442,0.77,0.98,0.98,0.102,0.76
abtbuy,"(2, 4)",1.0,2.0,False,1.0,dice,4.1,0.84509,0.87455,0.8714,0.85093,0.76,0.97,0.965,0.1,0.75
