task,n,idf_exponent,dim,normalize,position_weight,denominator,eval_sec,map,ndcg@10,ndcg@5,mrr,hit@1,hit@10,recall@10,p@10,rprec
typo,"(1, 2)",3.0,1.0,False,1.0,dice,4.13,0.60434,0.64433,0.61987,0.60434,0.49793,0.79668,0.79668,0.07967,0.49793
typo,"(1, 2)",3.0,1.0,True,0.0,dice,3.99,0.66471,0.68871,0.67931,0.66471,0.59751,0.77593,0.77593,0.07759,0.59751
typo,"(1, 2)",3.0,1.0,True,0.5,dice,4.87,0.69357,0.7191,0.70698,0.69357,0.63071,0.80913,0.80913,0.08091,0.63071
typo,"(1, 2)",3.0,1.0,True,1.0,dice,4.41,0.70954,0.73494,0.72107,0.70954,0.6473,0.82573,0.82573,0.08257,0.6473
typo,"(1, 2)",3.0,1.0,True,0.0,geo,4.19,0.68171,0.70996,0.69362,0.68171,0.60996,0.81328,0.81328,0.08133,0.60996
typo,"(1, 2)",3.0,1.0,True,0.5,geo,4.32,0.71047,0.74386,0.72362,0.71047,0.639,0.85892,0.85892,0.08589,0.639
typo,"(1, 2)",3.0,1.0,True,1.0,geo,5.16,0.73344,0.76332,0.74516,0.73344,0.6639,0.86722,0.86722,0.08672,0.6639
typo,"(1, 2)",3.0,2.0,False,0.0,dice,7.02,0.56243,0.60376,0.57913,0.56243,0.45643,0.76349,0.76349,0.07635,0.45643
typo,"(1, 2)",3.0,2.0,False,0.5,dice,7.04,0.58446,0.62551,0.60342,0.58446,0.47303,0.78008,0.78008,0.07801,0.47303
typo,"(1, 2)",3.0,2.0,False,1.0,dice,6.13,0.60048,0.64169,0.61894,0.60048,0.49378,0.79668,0.79668,0.07967,0.49378
typo,"(1, 2)",3.0,2.0,True,0.0,dice,6.39,0.64211,0.65505,0.64986,0.64211,0.59336,0.70954,0.70954,0.07095,0.59336
typo,"(1, 2)",3.0,2.0,True,0.5,dice,6.51,0.66562,0.68617,0.67525,0.66562,0.61411,0.75934,0.75934,0.07593,0.61411
typo,"(1, 2)",3.0,2.0,True,1.0,dice,9.3,0.68581,0.70796,0.69879,0.68581,0.63071,0.78423,0.78423,0.07842,0.63071
typo,"(1, 2)",3.0,2.0,True,0.0,geo,6.88,0.65257,0.6696,0.66141,0.65257,0.60166,0.73444,0.73444,0.07344,0.60166
typo,"(1, 2)",3.0,2.0,True,0.5,geo,6.27,0.68217,0.70433,0.69607,0.68217,0.62656,0.78008,0.78008,0.07801,0.62656
typo,"(1, 2)",3.0,2.0,True,1.0,geo,6.13,0.71202,0.73159,0.72646,0.71202,0.65975,0.80083,0.80083,0.08008,0.65975
typo,"(1, 2)",4.0,1.0,False,0.0,dice,5.89,0.49868,0.53008,0.50469,0.49868,0.40664,0.66805,0.66805,0.0668,0.40664
typo,"(1, 2)",4.0,1.0,False,0.5,dice,5.89,0.51781,0.54996,0.52606,0.51781,0.42739,0.6888,0.6888,0.06888,0.42739
typo,"(1, 2)",4.0,1.0,False,1.0,dice,5.87,0.52542,0.55976,0.53352,0.52542,0.43154,0.70539,0.70539,0.07054,0.43154
typo,"(1, 2)",4.0,1.0,True,0.0,dice,5.83,0.5764,0.6,0.5823,0.5764,0.51037,0.69295,0.69295,0.06929,0.51037
typo,"(1, 2)",4.0,1.0,True,0.5,dice,6.63,0.60448,0.63618,0.61453,0.60448,0.53527,0.74689,0.74689,0.07469,0.53527
typo,"(1, 2)",4.0,1.0,True,1.0,dice,6.94,0.63319,0.66213,0.64301,0.63319,0.57261,0.76349,0.76349,0.07635,0.57261
typo,"(1, 2)",4.0,1.0,True,0.0,geo,6.09,0.59321,0.62503,0.60613,0.59321,0.52282,0.73859,0.73859,0.07386,0.52282
typo,"(1, 2)",4.0,1.0,True,0.5,geo,5.54,0.62588,0.6573,0.64164,0.62588,0.55187,0.76763,0.76763,0.07676,0.55187
typo,"(1, 2)",4.0,1.0,True,1.0,geo,5.94,0.64775,0.67915,0.65911,0.64775,0.57676,0.78838,0.78838,0.07884,0.57676
typo,"(1, 2)",4.0,2.0,False,0.0,dice,5.33,0.49555,0.53087,0.50303,0.49555,0.40249,0.6805,0.6805,0.06805,0.40249
typo,"(1, 2)",4.0,2.0,False,0.5,dice,4.61,0.5159,0.54992,0.52722,0.5159,0.41909,0.69295,0.69295,0.06929,0.41909
typo,"(1, 2)",4.0,2.0,False,1.0,dice,4.24,0.52544,0.56224,0.53585,0.52544,0.42739,0.71369,0.71369,0.07137,0.42739
typo,"(1, 2)",4.0,2.0,True,0.0,dice,5.22,0.55793,0.57527,0.56708,0.55793,0.51037,0.64315,0.64315,0.06432,0.51037
typo,"(1, 2)",4.0,2.0,True,0.5,dice,4.31,0.58817,0.60829,0.59718,0.58817,0.53527,0.68465,0.68465,0.06846,0.53527
typo,"(1, 2)",4.0,2.0,True,1.0,dice,4.25,0.59748,0.6222,0.60713,0.59748,0.54357,0.71369,0.71369,0.07137,0.54357
typo,"(1, 2)",4.0,2.0,True,0.0,geo,4.94,0.57047,0.59213,0.581,0.57047,0.51037,0.6722,0.6722,0.06722,0.51037
typo,"(1, 2)",4.0,2.0,True,0.5,geo,4.5,0.60512,0.62577,0.61629,0.60512,0.54772,0.70539,0.70539,0.07054,0.54772
typo,"(1, 2)",4.0,2.0,True,1.0,geo,4.07,0.62505,0.65053,0.63445,0.62505,0.56846,0.74274,0.74274,0.07427,0.56846
typo,"(2, 3)",0.0,1.0,False,0.0,dice,0.24,0.8378,0.85701,0.84778,0.8378,0.79253,0.92531,0.92531,0.09253,0.79253
typo,"(2, 3)",0.0,1.0,False,0.5,dice,0.24,0.86283,0.88007,0.87598,0.86283,0.81743,0.93776,0.93776,0.09378,0.81743
typo,"(2, 3)",0.0,1.0,False,1.0,dice,0.24,0.86285,0.88007,0.87598,0.86285,0.81743,0.93776,0.93776,0.09378,0.81743
typo,"(2, 3)",0.0,1.0,True,0.0,dice,0.28,0.87352,0.89254,0.88276,0.87352,0.83402,0.95436,0.95436,0.09544,0.83402
typo,"(2, 3)",0.0,1.0,True,0.5,dice,0.31,0.87836,0.8962,0.88932,0.87836,0.84232,0.95436,0.95436,0.09544,0.84232
typo,"(2, 3)",0.0,1.0,True,1.0,dice,0.29,0.87904,0.89675,0.89129,0.87904,0.84232,0.95436,0.95436,0.09544,0.84232
typo,"(2, 3)",0.0,1.0,True,0.0,geo,0.37,0.86855,0.88861,0.87891,0.86855,0.82988,0.95436,0.95436,0.09544,0.82988
typo,"(2, 3)",0.0,1.0,True,0.5,geo,0.42,0.87371,0.89257,0.88273,0.87371,0.83817,0.95436,0.95436,0.09544,0.83817
typo,"(2, 3)",0.0,1.0,True,1.0,geo,0.54,0.87533,0.8939,0.88695,0.87533,0.83817,0.95436,0.95436,0.09544,0.83817
typo,"(2, 3)",0.0,2.0,False,0.0,dice,0.47,0.83888,0.85784,0.84986,0.83888,0.79253,0.92531,0.92531,0.09253,0.79253
typo,"(2, 3)",0.0,2.0,False,0.5,dice,0.61,0.86331,0.88036,0.87627,0.86331,0.81743,0.93776,0.93776,0.09378,0.81743
typo,"(2, 3)",0.0,2.0,False,1.0,dice,0.4,0.86394,0.88304,0.87627,0.86394,0.81743,0.94606,0.94606,0.09461,0.81743
typo,"(2, 3)",0.0,2.0,True,0.0,dice,0.39,0.87774,0.8988,0.89077,0.87774,0.83402,0.9668,0.9668,0.09668,0.83402
typo,"(2, 3)",0.0,2.0,True,0.5,dice,0.37,0.88288,0.90275,0.8959,0.88288,0.84232,0.9668,0.9668,0.09668,0.84232
typo,"(2, 3)",0.0,2.0,True,1.0,dice,0.38,0.88369,0.9033,0.89645,0.88369,0.84232,0.9668,0.9668,0.09668,0.84232
typo,"(2, 3)",0.0,2.0,True,0.0,geo,0.51,0.87566,0.89701,0.8875,0.87566,0.83402,0.9668,0.9668,0.09668,0.83402
typo,"(2, 3)",0.0,2.0,True,0.5,geo,0.51,0.88219,0.90216,0.89383,0.88219,0.84232,0.9668,0.9668,0.09668,0.84232
typo,"(2, 3)",0.0,2.0,True,1.0,geo,0.5,0.88115,0.90148,0.89463,0.88115,0.83817,0.9668,0.9668,0.09668,0.83817
typo,"(2, 3)",0.5,1.0,False,0.0,dice,0.32,0.83175,0.85267,0.84309,0.83175,0.78423,0.92531,0.92531,0.09253,0.78423
typo,"(2, 3)",0.5,1.0,False,0.5,dice,0.3,0.85226,0.87222,0.86402,0.85226,0.80083,0.93776,0.93776,0.09378,0.80083
typo,"(2, 3)",0.5,1.0,False,1.0,dice,0.3,0.85652,0.8753,0.87001,0.85652,0.80913,0.93776,0.93776,0.09378,0.80913
typo,"(2, 3)",0.5,1.0,True,0.0,dice,0.4,0.87455,0.89213,0.88676,0.87455,0.83402,0.95021,0.95021,0.09502,0.83402
typo,"(2, 3)",0.5,1.0,True,0.5,dice,0.37,0.87454,0.89348,0.88822,0.87454,0.82988,0.95436,0.95436,0.09544,0.82988
typo,"(2, 3)",0.5,1.0,True,1.0,dice,0.32,0.87798,0.89613,0.89076,0.87798,0.83402,0.95436,0.95436,0.09544,0.83402
typo,"(2, 3)",0.5,1.0,True,0.0,geo,0.32,0.86869,0.88765,0.8809,0.86869,0.82573,0.95021,0.95021,0.09502,0.82573
typo,"(2, 3)",0.5,1.0,True,0.5,geo,0.36,0.87099,0.89075,0.88549,0.87099,0.82573,0.95436,0.95436,0.09544,0.82573
typo,"(2, 3)",0.5,1.0,True,1.0,geo,0.37,0.87434,0.8933,0.88793,0.87434,0.82988,0.95436,0.95436,0.09544,0.82988
typo,"(2, 3)",0.5,2.0,False,0.0,dice,0.33,0.82833,0.85013,0.84342,0.82833,0.77593,0.92531,0.92531,0.09253,0.77593
typo,"(2, 3)",0.5,2.0,False,0.5,dice,0.31,0.85123,0.87151,0.86457,0.85123,0.79668,0.93776,0.93776,0.09378,0.79668
typo,"(2, 3)",0.5,2.0,False,1.0,dice,0.33,0.8583,0.87654,0.87102,0.8583,0.80913,0.93776,0.93776,0.09378,0.80913
typo,"(2, 3)",0.5,2.0,True,0.0,dice,0.37,0.87824,0.89698,0.89278,0.87824,0.83402,0.95851,0.95851,0.09585,0.83402
typo,"(2, 3)",0.5,2.0,True,0.5,dice,0.39,0.88206,0.90114,0.89574,0.88206,0.83402,0.96266,0.96266,0.09627,0.83402
typo,"(2, 3)",0.5,2.0,True,1.0,dice,0.38,0.88583,0.90518,0.89999,0.88583,0.83817,0.9668,0.9668,0.09668,0.83817
typo,"(2, 3)",0.5,2.0,True,0.0,geo,0.45,0.87694,0.89576,0.89008,0.87694,0.83402,0.95851,0.95851,0.09585,0.83402
typo,"(2, 3)",0.5,2.0,True,0.5,geo,0.41,0.87834,0.89939,0.89273,0.87834,0.82988,0.9668,0.9668,0.09668,0.82988
typo,"(2, 3)",0.5,2.0,True,1.0,geo,0.41,0.8838,0.90371,0.89686,0.8838,0.83402,0.9668,0.9668,0.09668,0.83402
typo,"(2, 3)",1.0,1.0,False,0.0,dice,0.25,0.82365,0.8414,0.8336,0.82365,0.78008,0.90871,0.90871,0.09087,0.78008
typo,"(2, 3)",1.0,1.0,False,0.5,dice,0.27,0.84091,0.86105,0.85176,0.84091,0.78838,0.92946,0.92946,0.09295,0.78838
typo,"(2, 3)",1.0,1.0,False,1.0,dice,0.25,0.84243,0.86482,0.85572,0.84243,0.78423,0.93776,0.93776,0.09378,0.78423
typo,"(2, 3)",1.0,1.0,True,0.0,dice,0.31,0.86267,0.8831,0.87517,0.86267,0.81328,0.95021,0.95021,0.09502,0.81328
typo,"(2, 3)",1.0,1.0,True,0.5,dice,0.31,0.87244,0.89055,0.88387,0.87244,0.82573,0.95021,0.95021,0.09502,0.82573
typo,"(2, 3)",1.0,1.0,True,1.0,dice,0.32,0.87852,0.89637,0.88955,0.87852,0.83402,0.95436,0.95436,0.09544,0.83402
typo,"(2, 3)",1.0,1.0,True,0.0,geo,0.4,0.85988,0.88086,0.87164,0.85988,0.80913,0.95021,0.95021,0.09502,0.80913
typo,"(2, 3)",1.0,1.0,True,0.5,geo,0.49,0.86643,0.88602,0.87803,0.86643,0.81328,0.95021,0.95021,0.09502,0.81328
typo,"(2, 3)",1.0,1.0,True,1.0,geo,0.48,0.87567,0.89419,0.88736,0.87567,0.82988,0.95436,0.95436,0.09544,0.82988
typo,"(2, 3)",1.0,2.0,False,0.0,dice,0.45,0.82243,0.84169,0.83378,0.82243,0.77593,0.91286,0.91286,0.09129,0.77593
typo,"(2, 3)",1.0,2.0,False,0.5,dice,0.36,0.84214,0.86309,0.85383,0.84214,0.78838,0.93361,0.93361,0.09336,0.78838
typo,"(2, 3)",1.0,2.0,False,1.0,dice,0.34,0.84393,0.8659,0.85808,0.84393,0.78423,0.93776,0.93776,0.09378,0.78423
typo,"(2, 3)",1.0,2.0,True,0.0,dice,0.43,0.87237,0.89266,0.88591,0.87237,0.82158,0.95851,0.95851,0.09585,0.82158
typo,"(2, 3)",1.0,2.0,True,0.5,dice,0.45,0.8799,0.89945,0.89283,0.8799,0.83402,0.96266,0.96266,0.09627,0.83402
typo,"(2, 3)",1.0,2.0,True,1.0,dice,0.47,0.88313,0.90204,0.89664,0.88313,0.83402,0.96266,0.96266,0.09627,0.83402
typo,"(2, 3)",1.0,2.0,True,0.0,geo,0.48,0.87142,0.89176,0.88373,0.87142,0.82158,0.95851,0.95851,0.09585,0.82158
typo,"(2, 3)",1.0,2.0,True,0.5,geo,0.5,0.875,0.89568,0.8877,0.875,0.82573,0.96266,0.96266,0.09627,0.82573
typo,"(2, 3)",1.0,2.0,True,1.0,geo,0.49,0.88053,0.90117,0.89457,0.88053,0.82988,0.9668,0.9668,0.09668,0.82988
typo,"(2, 3)",2.0,1.0,False,0.0,dice,0.33,0.79591,0.81523,0.80253,0.79591,0.74274,0.88797,0.88797,0.0888,0.74274
typo,"(2, 3)",2.0,1.0,False,0.5,dice,0.29,0.81032,0.83096,0.8227,0.81032,0.75519,0.90456,0.90456,0.09046,0.75519
typo,"(2, 3)",2.0,1.0,False,1.0,dice,0.29,0.81539,0.83602,0.82928,0.81539,0.75934,0.90871,0.90871,0.09087,0.75934
typo,"(2, 3)",2.0,1.0,True,0.0,dice,0.32,0.84351,0.86339,0.84863,0.84351,0.79668,0.93361,0.93361,0.09336,0.79668
typo,"(2, 3)",2.0,1.0,True,0.5,dice,0.31,0.84592,0.86658,0.85132,0.84592,0.79668,0.93776,0.93776,0.09378,0.79668
typo,"(2, 3)",2.0,1.0,True,1.0,dice,0.32,0.85151,0.87209,0.86117,0.85151,0.80498,0.94191,0.94191,0.09419,0.80498
typo,"(2, 3)",2.0,1.0,True,0.0,geo,0.35,0.8314,0.85539,0.83947,0.8314,0.78008,0.93776,0.93776,0.09378,0.78008
typo,"(2, 3)",2.0,1.0,True,0.5,geo,0.35,0.8397,0.86413,0.8482,0.8397,0.78838,0.94606,0.94606,0.09461,0.78838
typo,"(2, 3)",2.0,1.0,True,1.0,geo,0.35,0.84324,0.86693,0.85199,0.84324,0.79253,0.94606,0.94606,0.09461,0.79253
typo,"(2, 3)",2.0,2.0,False,0.0,dice,0.31,0.79292,0.81287,0.79895,0.79292,0.73859,0.88797,0.88797,0.0888,0.73859
typo,"(2, 3)",2.0,2.0,False,0.5,dice,0.31,0.80457,0.82541,0.81715,0.80457,0.74274,0.90041,0.90041,0.09004,0.74274
typo,"(2, 3)",2.0,2.0,False,1.0,dice,0.32,0.80885,0.82987,0.82308,0.80885,0.74689,0.90456,0.90456,0.09046,0.74689
typo,"(2, 3)",2.0,2.0,True,0.0,dice,0.37,0.8327,0.8569,0.84591,0.8327,0.77593,0.93776,0.93776,0.09378,0.77593
typo,"(2, 3)",2.0,2.0,True,0.5,dice,0.35,0.84016,0.86257,0.85268,0.84016,0.78423,0.93776,0.93776,0.09378,0.78423
typo,"(2, 3)",2.0,2.0,True,1.0,dice,0.34,0.84688,0.86776,0.86073,0.84688,0.79253,0.93776,0.93776,0.09378,0.79253
typo,"(2, 3)",2.0,2.0,True,0.0,geo,0.41,0.82812,0.85307,0.84093,0.82812,0.77178,0.93776,0.93776,0.09378,0.77178
typo,"(2, 3)",2.0,2.0,True,0.5,geo,0.42,0.84218,0.86504,0.85264,0.84218,0.78838,0.94191,0.94191,0.09419,0.78838
typo,"(2, 3)",2.0,2.0,True,1.0,geo,0.42,0.84424,0.86896,0.85697,0.84424,0.78838,0.95021,0.95021,0.09502,0.78838
typo,"(2, 3)",3.0,1.0,False,0.0,dice,0.26,0.70575,0.74352,0.72476,0.70575,0.60996,0.87552,0.87552,0.08755,0.60996
typo,"(2, 3)",3.0,1.0,False,0.5,dice,0.25,0.7214,0.75946,0.74472,0.7214,0.61826,0.88797,0.88797,0.0888,0.61826
typo,"(2, 3)",3.0,1.0,False,1.0,dice,0.29,0.72959,0.76897,0.75033,0.72959,0.63071,0.90041,0.90041,0.09004,0.63071
typo,"(2, 3)",3.0,1.0,True,0.0,dice,0.38,0.75446,0.78707,0.76784,0.75446,0.6805,0.90041,0.90041,0.09004,0.6805
typo,"(2, 3)",3.0,1.0,True,0.5,dice,0.4,0.76764,0.8006,0.78011,0.76764,0.6971,0.91286,0.91286,0.09129,0.6971
typo,"(2, 3)",3.0,1.0,True,1.0,dice,0.38,0.77566,0.80839,0.79134,0.77566,0.6971,0.91701,0.91701,0.0917,0.6971
typo,"(2, 3)",3.0,1.0,True,0.0,geo,0.45,0.75652,0.79095,0.76785,0.75652,0.67635,0.90871,0.90871,0.09087,0.67635
typo,"(2, 3)",3.0,1.0,True,0.5,geo,0.47,0.76812,0.80099,0.78037,0.76812,0.6888,0.91286,0.91286,0.09129,0.6888
typo,"(2, 3)",3.0,1.0,True,1.0,geo,0.44,0.78128,0.81212,0.79417,0.78128,0.70539,0.91701,0.91701,0.0917,0.70539
typo,"(2, 3)",3.0,2.0,False,0.0,dice,0.4,0.70296,0.73811,0.72651,0.70296,0.61411,0.86307,0.86307,0.08631,0.61411
typo,"(2, 3)",3.0,2.0,False,0.5,dice,0.42,0.71202,0.74902,0.73549,0.71202,0.60996,0.87552,0.87552,0.08755,0.60996
typo,"(2, 3)",3.0,2.0,False,1.0,dice,0.36,0.72115,0.75817,0.74196,0.72115,0.62241,0.88382,0.88382,0.08838,0.62241
typo,"(2, 3)",3.0,2.0,True,0.0,dice,0.5,0.71291,0.74728,0.72401,0.71291,0.63071,0.87137,0.87137,0.08714,0.63071
typo,"(2, 3)",3.0,2.0,True,0.5,dice,0.44,0.72795,0.76354,0.74299,0.72795,0.6473,0.88797,0.88797,0.0888,0.6473
typo,"(2, 3)",3.0,2.0,True,1.0,dice,0.48,0.74156,0.77513,0.75878,0.74156,0.65975,0.89212,0.89212,0.08921,0.65975
typo,"(2, 3)",3.0,2.0,True,0.0,geo,0.64,0.72956,0.75971,0.74082,0.72956,0.65145,0.87137,0.87137,0.08714,0.65145
typo,"(2, 3)",3.0,2.0,True,0.5,geo,0.59,0.74175,0.77236,0.75477,0.74175,0.6639,0.88382,0.88382,0.08838,0.6639
typo,"(2, 3)",3.0,2.0,True,1.0,geo,0.54,0.76126,0.79317,0.77487,0.76126,0.6805,0.90456,0.90456,0.09046,0.6805
typo,"(2, 3)",4.0,1.0,False,0.0,dice,0.34,0.63602,0.68221,0.65881,0.63602,0.52282,0.84647,0.84647,0.08465,0.52282
typo,"(2, 3)",4.0,1.0,False,0.5,dice,0.32,0.6553,0.70048,0.677,0.6553,0.54357,0.85892,0.85892,0.08589,0.54357
typo,"(2, 3)",4.0,1.0,False,1.0,dice,0.35,0.66069,0.70686,0.68312,0.66069,0.54772,0.86722,0.86722,0.08672,0.54772
typo,"(2, 3)",4.0,1.0,True,0.0,dice,0.4,0.63916,0.67775,0.65623,0.63916,0.52697,0.82158,0.82158,0.08216,0.52697
typo,"(2, 3)",4.0,1.0,True,0.5,dice,0.43,0.66503,0.70155,0.6758,0.66503,0.56846,0.83817,0.83817,0.08382,0.56846
typo,"(2, 3)",4.0,1.0,True,1.0,dice,0.42,0.67803,0.71958,0.68887,0.67803,0.58506,0.86722,0.86722,0.08672,0.58506
typo,"(2, 3)",4.0,1.0,True,0.0,geo,0.46,0.6587,0.6985,0.67846,0.6587,0.55187,0.84232,0.84232,0.08423,0.55187
typo,"(2, 3)",4.0,1.0,True,0.5,geo,0.46,0.68132,0.7176,0.69618,0.68132,0.58506,0.85062,0.85062,0.08506,0.58506
typo,"(2, 3)",4.0,1.0,True,1.0,geo,0.44,0.69667,0.73276,0.70935,0.69667,0.60166,0.86307,0.86307,0.08631,0.60166
typo,"(2, 3)",4.0,2.0,False,0.0,dice,0.42,0.63212,0.67683,0.65179,0.63212,0.52282,0.83817,0.83817,0.08382,0.52282
typo,"(2, 3)",4.0,2.0,False,0.5,dice,0.43,0.64359,0.68823,0.66714,0.64359,0.53112,0.84647,0.84647,0.08465,0.53112
typo,"(2, 3)",4.0,2.0,False,1.0,dice,0.44,0.65258,0.6985,0.67474,0.65258,0.53942,0.85892,0.85892,0.08589,0.53942
typo,"(2, 3)",4.0,2.0,True,0.0,dice,0.5,0.59195,0.63043,0.60243,0.59195,0.48963,0.78008,0.78008,0.07801,0.48963
typo,"(2, 3)",4.0,2.0,True,0.5,dice,0.48,0.61631,0.65341,0.62953,0.61631,0.52282,0.79668,0.79668,0.07967,0.52282
typo,"(2, 3)",4.0,2.0,True,1.0,dice,0.5,0.62666,0.66936,0.63879,0.62666,0.52697,0.82573,0.82573,0.08257,0.52697
typo,"(2, 3)",4.0,2.0,True,0.0,geo,0.67,0.60975,0.65168,0.62666,0.60975,0.49793,0.80498,0.80498,0.0805,0.49793
typo,"(2, 3)",4.0,2.0,True,0.5,geo,0.63,0.6375,0.67725,0.65232,0.6375,0.53112,0.82158,0.82158,0.08216,0.53112
typo,"(2, 3)",4.0,2.0,True,1.0,geo,0.6,0.65116,0.68858,0.6663,0.65116,0.54772,0.82573,0.82573,0.08257,0.54772
typo,"(2, 4)",0.0,1.0,False,0.0,dice,0.34,0.82792,0.84718,0.83917,0.82792,0.78423,0.91701,0.91701,0.0917,0.78423
typo,"(2, 4)",0.0,1.0,False,0.5,dice,0.29,0.85781,0.87578,0.8703,0.85781,0.80913,0.93776,0.93776,0.09378,0.80913
typo,"(2, 4)",0.0,1.0,False,1.0,dice,0.37,0.85781,0.87578,0.8703,0.85781,0.80913,0.93776,0.93776,0.09378,0.80913
typo,"(2, 4)",0.0,1.0,True,0.0,dice,0.42,0.8594,0.87994,0.87199,0.8594,0.81328,0.95021,0.95021,0.09502,0.81328
typo,"(2, 4)",0.0,1.0,True,0.5,dice,0.39,0.86579,0.88484,0.87792,0.86579,0.82158,0.95021,0.95021,0.09502,0.82158
typo,"(2, 4)",0.0,1.0,True,1.0,dice,0.4,0.86897,0.88843,0.8816,0.86897,0.82573,0.95436,0.95436,0.09544,0.82573
typo,"(2, 4)",0.0,1.0,True,0.0,geo,0.47,0.85884,0.87956,0.8702,0.85884,0.81328,0.95021,0.95021,0.09502,0.81328
typo,"(2, 4)",0.0,1.0,True,0.5,geo,0.45,0.85806,0.88026,0.87242,0.85806,0.80913,0.95436,0.95436,0.09544,0.80913
typo,"(2, 4)",0.0,1.0,True,1.0,geo,0.4,0.86542,0.88568,0.87774,0.86542,0.82158,0.95436,0.95436,0.09544,0.82158
typo,"(2, 4)",0.0,2.0,False,0.0,dice,0.38,0.83922,0.85817,0.85022,0.83922,0.79253,0.92531,0.92531,0.09253,0.79253
typo,"(2, 4)",0.0,2.0,False,0.5,dice,0.43,0.86265,0.88062,0.87528,0.86265,0.81328,0.94191,0.94191,0.09419,0.81328
typo,"(2, 4)",0.0,2.0,False,1.0,dice,0.47,0.86618,0.88573,0.87914,0.86618,0.81743,0.95021,0.95021,0.09502,0.81743
typo,"(2, 4)",0.0,2.0,True,0.0,dice,0.45,0.88132,0.90022,0.89323,0.88132,0.83402,0.96266,0.96266,0.09627,0.83402
typo,"(2, 4)",0.0,2.0,True,0.5,dice,0.53,0.88847,0.90554,0.89997,0.88847,0.84647,0.96266,0.96266,0.09627,0.84647
typo,"(2, 4)",0.0,2.0,True,1.0,dice,0.51,0.88992,0.90673,0.90098,0.88992,0.84647,0.96266,0.96266,0.09627,0.84647
typo,"(2, 4)",0.0,2.0,True,0.0,geo,0.61,0.87574,0.89582,0.88752,0.87574,0.82988,0.96266,0.96266,0.09627,0.82988
typo,"(2, 4)",0.0,2.0,True,0.5,geo,0.5,0.88613,0.90379,0.89683,0.88613,0.84232,0.96266,0.96266,0.09627,0.84232
typo,"(2, 4)",0.0,2.0,True,1.0,geo,0.51,0.88434,0.90252,0.8953,0.88434,0.83817,0.96266,0.96266,0.09627,0.83817
typo,"(2, 4)",0.5,1.0,False,0.0,dice,0.32,0.82078,0.842,0.83517,0.82078,0.77178,0.91701,0.91701,0.0917,0.77178
typo,"(2, 4)",0.5,1.0,False,0.5,dice,0.33,0.83956,0.86001,0.85323,0.83956,0.78838,0.92946,0.92946,0.09295,0.78838
typo,"(2, 4)",0.5,1.0,False,1.0,dice,0.34,0.84773,0.86718,0.85891,0.84773,0.80083,0.93361,0.93361,0.09336,0.80083
typo,"(2, 4)",0.5,1.0,True,0.0,dice,0.41,0.86637,0.88635,0.8774,0.86637,0.82158,0.95436,0.95436,0.09544,0.82158
typo,"(2, 4)",0.5,1.0,True,0.5,dice,0.43,0.86535,0.88802,0.87652,0.86535,0.81743,0.96266,0.96266,0.09627,0.81743
typo,"(2, 4)",0.5,1.0,True,1.0,dice,0.38,0.86688,0.88935,0.87885,0.86688,0.81743,0.96266,0.96266,0.09627,0.81743
typo,"(2, 4)",0.5,1.0,True,0.0,geo,0.47,0.85977,0.87803,0.87263,0.85977,0.80913,0.94191,0.94191,0.09419,0.80913
typo,"(2, 4)",0.5,1.0,True,0.5,geo,0.52,0.86282,0.88386,0.87481,0.86282,0.81328,0.95436,0.95436,0.09544,0.81328
typo,"(2, 4)",0.5,1.0,True,1.0,geo,0.46,0.8663,0.88649,0.87867,0.8663,0.81743,0.95436,0.95436,0.09544,0.81743
typo,"(2, 4)",0.5,2.0,False,0.0,dice,0.42,0.83351,0.85403,0.84721,0.83351,0.78423,0.92531,0.92531,0.09253,0.78423
typo,"(2, 4)",0.5,2.0,False,0.5,dice,0.47,0.85281,0.87113,0.86556,0.85281,0.80083,0.93361,0.93361,0.09336,0.80083
typo,"(2, 4)",0.5,2.0,False,1.0,dice,0.49,0.8616,0.88236,0.87302,0.8616,0.81328,0.95021,0.95021,0.09502,0.81328
typo,"(2, 4)",0.5,2.0,True,0.0,dice,0.58,0.8824,0.90099,0.89579,0.8824,0.83817,0.96266,0.96266,0.09627,0.83817
typo,"(2, 4)",0.5,2.0,True,0.5,dice,0.42,0.88651,0.90544,0.89882,0.88651,0.83817,0.9668,0.9668,0.09668,0.83817
typo,"(2, 4)",0.5,2.0,True,1.0,dice,0.52,0.88844,0.90704,0.90173,0.88844,0.83817,0.9668,0.9668,0.09668,0.83817
typo,"(2, 4)",0.5,2.0,True,0.0,geo,0.59,0.87994,0.8992,0.89247,0.87994,0.83402,0.96266,0.96266,0.09627,0.83402
typo,"(2, 4)",0.5,2.0,True,0.5,geo,0.56,0.88277,0.9026,0.89592,0.88277,0.83402,0.9668,0.9668,0.09668,0.83402
typo,"(2, 4)",0.5,2.0,True,1.0,geo,0.62,0.88513,0.9057,0.89758,0.88513,0.83402,0.97095,0.97095,0.0971,0.83402
typo,"(2, 4)",1.0,1.0,False,0.0,dice,0.57,0.81501,0.83649,0.82841,0.81501,0.76763,0.91286,0.91286,0.09129,0.76763
typo,"(2, 4)",1.0,1.0,False,0.5,dice,0.39,0.8303,0.85092,0.84405,0.8303,0.77593,0.92116,0.92116,0.09212,0.77593
