task,n,idf_exponent,dim,normalize,position_weight,denominator,eval_sec,map,ndcg@10,ndcg@5,mrr,hit@1,hit@10,recall@10,p@10,rprec
typo_ms,"(2,)",1.0,1.0,True,0.5,geo,0.29,0.84525,0.86954,0.8638,0.84525,0.77637,0.94937,0.94937,0.09494,0.77637
typo_ms,"(2,)",1.0,1.0,True,1.0,geo,0.31,0.85646,0.87793,0.87369,0.85646,0.79325,0.94937,0.94937,0.09494,0.79325
typo_ms,"(2,)",2.0,1.0,False,0.0,dice,0.25,0.60142,0.65244,0.62114,0.60142,0.48945,0.83544,0.83544,0.08354,0.48945
typo_ms,"(2,)",2.0,1.0,False,0.5,dice,0.26,0.63688,0.68793,0.65514,0.63688,0.52743,0.86498,0.86498,0.0865,0.52743
typo_ms,"(2,)",2.0,1.0,False,1.0,dice,0.24,0.65077,0.70352,0.67525,0.65077,0.54008,0.88186,0.88186,0.08819,0.54008
typo_ms,"(2,)",2.0,1.0,True,0.0,dice,0.26,0.69184,0.73885,0.71539,0.69184,0.59072,0.89873,0.89873,0.08987,0.59072
typo_ms,"(2,)",2.0,1.0,True,0.5,dice,0.25,0.7164,0.76343,0.73903,0.7164,0.62025,0.91983,0.91983,0.09198,0.62025
typo_ms,"(2,)",2.0,1.0,True,1.0,dice,0.26,0.73336,0.7775,0.75383,0.73336,0.64135,0.92405,0.92405,0.09241,0.64135
typo_ms,"(2,)",2.0,1.0,True,0.0,geo,0.29,0.71126,0.75401,0.73606,0.71126,0.61181,0.89873,0.89873,0.08987,0.61181
typo_ms,"(2,)",2.0,1.0,True,0.5,geo,0.31,0.72794,0.77034,0.75219,0.72794,0.62869,0.91139,0.91139,0.09114,0.62869
typo_ms,"(2,)",2.0,1.0,True,1.0,geo,0.27,0.76072,0.7975,0.7821,0.76072,0.67511,0.91983,0.91983,0.09198,0.67511
typo_ms,"(2,)",3.0,1.0,False,0.0,dice,0.37,0.44191,0.49983,0.46011,0.44191,0.32068,0.7173,0.7173,0.07173,0.32068
typo_ms,"(2,)",3.0,1.0,False,0.5,dice,0.4,0.46754,0.52616,0.48534,0.46754,0.35021,0.74262,0.74262,0.07426,0.35021
typo_ms,"(2,)",3.0,1.0,False,1.0,dice,0.43,0.47938,0.54135,0.50311,0.47938,0.35443,0.76371,0.76371,0.07637,0.35443
typo_ms,"(2,)",3.0,1.0,True,0.0,dice,0.33,0.49909,0.55556,0.52294,0.49909,0.37553,0.76371,0.76371,0.07637,0.37553
typo_ms,"(2,)",3.0,1.0,True,0.5,dice,0.3,0.52283,0.57408,0.54657,0.52283,0.40506,0.76793,0.76793,0.07679,0.40506
typo_ms,"(2,)",3.0,1.0,True,1.0,dice,0.25,0.53284,0.58989,0.55745,0.53284,0.4135,0.79747,0.79747,0.07975,0.4135
typo_ms,"(2,)",3.0,1.0,True,0.0,geo,0.29,0.51242,0.57097,0.5278,0.51242,0.38819,0.78481,0.78481,0.07848,0.38819
typo_ms,"(2,)",3.0,1.0,True,0.5,geo,0.32,0.53324,0.58904,0.55235,0.53324,0.40928,0.79325,0.79325,0.07932,0.40928
typo_ms,"(2,)",3.0,1.0,True,1.0,geo,0.28,0.54663,0.60624,0.57169,0.54663,0.42194,0.81857,0.81857,0.08186,0.42194
typo_ms,"(2,)",4.0,1.0,False,0.0,dice,0.23,0.35785,0.4159,0.37192,0.35785,0.24051,0.63713,0.63713,0.06371,0.24051
typo_ms,"(2,)",4.0,1.0,False,0.5,dice,0.25,0.37863,0.43513,0.39442,0.37863,0.26582,0.64979,0.64979,0.06498,0.26582
typo_ms,"(2,)",4.0,1.0,False,1.0,dice,0.24,0.39011,0.44587,0.40499,0.39011,0.27426,0.65823,0.65823,0.06582,0.27426
typo_ms,"(2,)",4.0,1.0,True,0.0,dice,0.27,0.3841,0.44209,0.39279,0.3841,0.27426,0.66245,0.66245,0.06624,0.27426
typo_ms,"(2,)",4.0,1.0,True,0.5,dice,0.25,0.39533,0.45586,0.40645,0.39533,0.2827,0.68354,0.68354,0.06835,0.2827
typo_ms,"(2,)",4.0,1.0,True,1.0,dice,0.24,0.39942,0.46575,0.40952,0.39942,0.2827,0.70886,0.70886,0.07089,0.2827
typo_ms,"(2,)",4.0,1.0,True,0.0,geo,0.24,0.39904,0.45195,0.41169,0.39904,0.2827,0.65823,0.65823,0.06582,0.2827
typo_ms,"(2,)",4.0,1.0,True,0.5,geo,0.29,0.41066,0.46728,0.42264,0.41066,0.29114,0.68354,0.68354,0.06835,0.29114
typo_ms,"(2,)",4.0,1.0,True,1.0,geo,0.29,0.42708,0.48556,0.45121,0.42708,0.3038,0.70464,0.70464,0.07046,0.3038
typo_ms,"(1, 2)",0.0,1.0,False,0.0,dice,4.58,0.86633,0.88539,0.87681,0.86633,0.81857,0.94937,0.94937,0.09494,0.81857
typo_ms,"(1, 2)",0.0,1.0,False,0.5,dice,4.29,0.88924,0.90613,0.90073,0.88924,0.83966,0.96203,0.96203,0.0962,0.83966
typo_ms,"(1, 2)",0.0,1.0,False,1.0,dice,5.5,0.88951,0.90876,0.90092,0.88951,0.83966,0.97046,0.97046,0.09705,0.83966
typo_ms,"(1, 2)",0.0,1.0,True,0.0,dice,5.16,0.94432,0.9572,0.95593,0.94432,0.90717,0.99578,0.99578,0.09958,0.90717
typo_ms,"(1, 2)",0.0,1.0,True,0.5,dice,5.38,0.94968,0.96125,0.95992,0.94968,0.91561,0.99578,0.99578,0.09958,0.91561
typo_ms,"(1, 2)",0.0,1.0,True,1.0,dice,8.55,0.94834,0.96033,0.95892,0.94834,0.91139,0.99578,0.99578,0.09958,0.91139
typo_ms,"(1, 2)",0.0,1.0,True,0.0,geo,9.65,0.94129,0.95491,0.95364,0.94129,0.90295,0.99578,0.99578,0.09958,0.90295
typo_ms,"(1, 2)",0.0,1.0,True,0.5,geo,7.7,0.94684,0.95914,0.95781,0.94684,0.91139,0.99578,0.99578,0.09958,0.91139
typo_ms,"(1, 2)",0.0,1.0,True,1.0,geo,7.23,0.94375,0.95682,0.95541,0.94375,0.90717,0.99578,0.99578,0.09958,0.90717
typo_ms,"(1, 2)",0.0,2.0,False,0.0,dice,6.76,0.84486,0.86695,0.85861,0.84486,0.79325,0.94093,0.94093,0.09409,0.79325
typo_ms,"(1, 2)",0.0,2.0,False,0.5,dice,6.47,0.88056,0.89742,0.89071,0.88056,0.83544,0.95359,0.95359,0.09536,0.83544
typo_ms,"(1, 2)",0.0,2.0,False,1.0,dice,6.15,0.887,0.90453,0.8993,0.887,0.83966,0.96203,0.96203,0.0962,0.83966
typo_ms,"(1, 2)",0.0,2.0,True,0.0,dice,6.14,0.94287,0.95503,0.95503,0.94287,0.90295,0.99156,0.99156,0.09916,0.90295
typo_ms,"(1, 2)",0.0,2.0,True,0.5,dice,6.98,0.95036,0.96175,0.96048,0.95036,0.91561,0.99578,0.99578,0.09958,0.91561
typo_ms,"(1, 2)",0.0,2.0,True,1.0,dice,7.28,0.95535,0.96547,0.96414,0.95535,0.92405,0.99578,0.99578,0.09958,0.92405
typo_ms,"(1, 2)",0.0,2.0,True,0.0,geo,7.4,0.94181,0.95417,0.95266,0.94181,0.90295,0.99156,0.99156,0.09916,0.90295
typo_ms,"(1, 2)",0.0,2.0,True,0.5,geo,7.97,0.95032,0.96175,0.96048,0.95032,0.91561,0.99578,0.99578,0.09958,0.91561
typo_ms,"(1, 2)",0.0,2.0,True,1.0,geo,7.77,0.95145,0.96252,0.96119,0.95145,0.91983,0.99578,0.99578,0.09958,0.91983
typo_ms,"(1, 2)",0.5,1.0,False,0.0,dice,7.84,0.86474,0.88615,0.87209,0.86474,0.81435,0.95781,0.95781,0.09578,0.81435
typo_ms,"(1, 2)",0.5,1.0,False,0.5,dice,6.8,0.88936,0.90609,0.89594,0.88936,0.8481,0.96203,0.96203,0.0962,0.8481
typo_ms,"(1, 2)",0.5,1.0,False,1.0,dice,6.59,0.89114,0.90861,0.90005,0.89114,0.8481,0.96624,0.96624,0.09662,0.8481
typo_ms,"(1, 2)",0.5,1.0,True,0.0,dice,7.19,0.93579,0.94973,0.94823,0.93579,0.89451,0.99156,0.99156,0.09916,0.89451
typo_ms,"(1, 2)",0.5,1.0,True,0.5,dice,5.92,0.94423,0.95607,0.95607,0.94423,0.90717,0.99156,0.99156,0.09916,0.90717
typo_ms,"(1, 2)",0.5,1.0,True,1.0,dice,6.57,0.95059,0.96074,0.96074,0.95059,0.91983,0.99156,0.99156,0.09916,0.91983
typo_ms,"(1, 2)",0.5,1.0,True,0.0,geo,4.64,0.93724,0.95074,0.94923,0.93724,0.89873,0.99156,0.99156,0.09916,0.89873
typo_ms,"(1, 2)",0.5,1.0,True,0.5,geo,4.61,0.94356,0.95549,0.95549,0.94356,0.90717,0.99156,0.99156,0.09916,0.90717
typo_ms,"(1, 2)",0.5,1.0,True,1.0,geo,4.72,0.94576,0.95829,0.95552,0.94576,0.91139,0.99578,0.99578,0.09958,0.91139
typo_ms,"(1, 2)",0.5,2.0,False,0.0,dice,6.1,0.85982,0.88258,0.87188,0.85982,0.80591,0.95781,0.95781,0.09578,0.80591
typo_ms,"(1, 2)",0.5,2.0,False,0.5,dice,5.14,0.88514,0.90419,0.89282,0.88514,0.83966,0.96624,0.96624,0.09662,0.83966
typo_ms,"(1, 2)",0.5,2.0,False,1.0,dice,4.38,0.889,0.90811,0.89975,0.889,0.84388,0.97046,0.97046,0.09705,0.84388
typo_ms,"(1, 2)",0.5,2.0,True,0.0,dice,5.36,0.93253,0.94723,0.94573,0.93253,0.89451,0.99156,0.99156,0.09916,0.89451
typo_ms,"(1, 2)",0.5,2.0,True,0.5,dice,5.16,0.95309,0.96275,0.96275,0.95309,0.92405,0.99156,0.99156,0.09916,0.92405
typo_ms,"(1, 2)",0.5,2.0,True,1.0,dice,5.23,0.95424,0.96359,0.96359,0.95424,0.92405,0.99156,0.99156,0.09916,0.92405
typo_ms,"(1, 2)",0.5,2.0,True,0.0,geo,4.94,0.92957,0.94499,0.94198,0.92957,0.8903,0.99156,0.99156,0.09916,0.8903
typo_ms,"(1, 2)",0.5,2.0,True,0.5,geo,4.47,0.95133,0.96135,0.96135,0.95133,0.92405,0.99156,0.99156,0.09916,0.92405
typo_ms,"(1, 2)",0.5,2.0,True,1.0,geo,4.31,0.94859,0.95932,0.95781,0.94859,0.91561,0.99156,0.99156,0.09916,0.91561
typo_ms,"(1, 2)",1.0,1.0,False,0.0,dice,4.33,0.8244,0.84924,0.83928,0.8244,0.75105,0.93249,0.93249,0.09325,0.75105
typo_ms,"(1, 2)",1.0,1.0,False,0.5,dice,4.72,0.85494,0.87452,0.86763,0.85494,0.79325,0.94093,0.94093,0.09409,0.79325
typo_ms,"(1, 2)",1.0,1.0,False,1.0,dice,4.23,0.87302,0.89249,0.88156,0.87302,0.82278,0.95781,0.95781,0.09578,0.82278
typo_ms,"(1, 2)",1.0,1.0,True,0.0,dice,4.25,0.91294,0.92979,0.92566,0.91294,0.8692,0.98312,0.98312,0.09831,0.8692
typo_ms,"(1, 2)",1.0,1.0,True,0.5,dice,4.41,0.92847,0.94275,0.93998,0.92847,0.8903,0.98734,0.98734,0.09873,0.8903
typo_ms,"(1, 2)",1.0,1.0,True,1.0,dice,4.31,0.93778,0.95101,0.94679,0.93778,0.90295,0.99156,0.99156,0.09916,0.90295
typo_ms,"(1, 2)",1.0,1.0,True,0.0,geo,4.29,0.9165,0.9324,0.92822,0.9165,0.87764,0.98312,0.98312,0.09831,0.87764
typo_ms,"(1, 2)",1.0,1.0,True,0.5,geo,4.31,0.92396,0.93923,0.93339,0.92396,0.88608,0.98734,0.98734,0.09873,0.88608
typo_ms,"(1, 2)",1.0,1.0,True,1.0,geo,4.25,0.93149,0.94538,0.94538,0.93149,0.8903,0.98734,0.98734,0.09873,0.8903
typo_ms,"(1, 2)",1.0,2.0,False,0.0,dice,4.26,0.82068,0.84791,0.8395,0.82068,0.74262,0.93671,0.93671,0.09367,0.74262
typo_ms,"(1, 2)",1.0,2.0,False,0.5,dice,4.27,0.85451,0.87675,0.86715,0.85451,0.79325,0.94937,0.94937,0.09494,0.79325
typo_ms,"(1, 2)",1.0,2.0,False,1.0,dice,4.33,0.86074,0.88356,0.87111,0.86074,0.80169,0.95781,0.95781,0.09578,0.80169
typo_ms,"(1, 2)",1.0,2.0,True,0.0,dice,4.48,0.88257,0.9038,0.89788,0.88257,0.82278,0.97046,0.97046,0.09705,0.82278
typo_ms,"(1, 2)",1.0,2.0,True,0.5,dice,4.87,0.91392,0.92987,0.92987,0.91392,0.86498,0.9789,0.9789,0.09789,0.86498
typo_ms,"(1, 2)",1.0,2.0,True,1.0,dice,4.32,0.93047,0.94531,0.94038,0.93047,0.89451,0.99156,0.99156,0.09916,0.89451
typo_ms,"(1, 2)",1.0,2.0,True,0.0,geo,4.73,0.88174,0.90427,0.8987,0.88174,0.82278,0.97468,0.97468,0.09747,0.82278
typo_ms,"(1, 2)",1.0,2.0,True,0.5,geo,5.29,0.91862,0.93317,0.93317,0.91862,0.87764,0.9789,0.9789,0.09789,0.87764
typo_ms,"(1, 2)",1.0,2.0,True,1.0,geo,4.78,0.9385,0.95029,0.94653,0.9385,0.90717,0.98734,0.98734,0.09873,0.90717
typo_ms,"(1, 2)",2.0,1.0,False,0.0,dice,4.55,0.60539,0.65971,0.61914,0.60539,0.49367,0.85232,0.85232,0.08523,0.49367
typo_ms,"(1, 2)",2.0,1.0,False,0.5,dice,4.22,0.63625,0.68676,0.65426,0.63625,0.53586,0.86498,0.86498,0.0865,0.53586
typo_ms,"(1, 2)",2.0,1.0,False,1.0,dice,4.28,0.64822,0.69966,0.67301,0.64822,0.54008,0.87764,0.87764,0.08776,0.54008
typo_ms,"(1, 2)",2.0,1.0,True,0.0,dice,4.35,0.73215,0.76774,0.74162,0.73215,0.66667,0.8903,0.8903,0.08903,0.66667
typo_ms,"(1, 2)",2.0,1.0,True,0.5,dice,4.32,0.75366,0.78758,0.76046,0.75366,0.68354,0.90295,0.90295,0.0903,0.68354
typo_ms,"(1, 2)",2.0,1.0,True,1.0,dice,4.38,0.773,0.80325,0.78782,0.773,0.70042,0.90717,0.90717,0.09072,0.70042
typo_ms,"(1, 2)",2.0,1.0,True,0.0,geo,4.29,0.74925,0.78124,0.76428,0.74925,0.67932,0.89451,0.89451,0.08945,0.67932
typo_ms,"(1, 2)",2.0,1.0,True,0.5,geo,4.42,0.77579,0.80798,0.78859,0.77579,0.70886,0.91983,0.91983,0.09198,0.70886
typo_ms,"(1, 2)",2.0,1.0,True,1.0,geo,4.37,0.79545,0.82444,0.81111,0.79545,0.72152,0.92405,0.92405,0.09241,0.72152
typo_ms,"(1, 2)",2.0,2.0,False,0.0,dice,4.55,0.5969,0.64759,0.61324,0.5969,0.48101,0.83122,0.83122,0.08312,0.48101
typo_ms,"(1, 2)",2.0,2.0,False,0.5,dice,4.69,0.63013,0.68364,0.64478,0.63013,0.52321,0.8692,0.8692,0.08692,0.52321
typo_ms,"(1, 2)",2.0,2.0,False,1.0,dice,4.39,0.65044,0.70178,0.67122,0.65044,0.5443,0.87764,0.87764,0.08776,0.5443
typo_ms,"(1, 2)",2.0,2.0,True,0.0,dice,4.51,0.67773,0.70845,0.68385,0.67773,0.62025,0.81857,0.81857,0.08186,0.62025
